
B10626130;Școala Gimnazială nr. 189;2.80;-;-;3.50;-;-;-;-;-;-;3.15;
B10582624;Şcoala Gimnazială nr. 153;2.80;-;-;3.50;-;-;-;-;-;-;3.15;
B10721415;Şcoala Gimnazială nr. 124;3.75;-;-;2.50;-;-;-;-;-;-;3.12;
B10787528;Şcoala Gimnazială nr. 115;3.75;-;-;2.50;-;-;-;-;-;-;3.12;
B8728088;Liceul Tehnologic ”Sfântul Pantelimon”;3.75;-;-;2.50;-;-;-;-;-;-;3.12;
B11059477;Școala Gimnazială nr. 82;3.25;-;-;3.00;-;-;-;-;-;-;3.12;
B10654851;Școala Gimnazială nr. 95;3.25;-;-;3.00;-;-;-;-;-;-;3.12;
B11094196;Şcoala Gimnazială Ion I.C. Brătianu;3.00;-;-;3.25;-;-;-;-;-;-;3.12;
B10767081;Școala Gimnazială nr. 25;2.75;-;-;3.50;-;-;-;-;-;-;3.12;
B8582989;Liceul Tehnologic Sf. Antim Ivireanu;3.70;-;-;2.50;-;-;-;-;-;-;3.10;
B10821867;Şcoala Gimnazială Petrache Poenaru;3.70;-;-;2.50;-;-;-;-;-;-;3.10;
B11089272;Școala Gimnazială nr.145;3.70;-;-;2.50;-;-;-;-;-;-;3.10;
B8485997;Școala Gimnazială „Regina Maria;3.55;-;-;2.65;-;-;-;-;-;-;3.10;
B10707766;Şcoala Gimnazială Ion I.C. Brătianu;3.55;-;-;2.65;-;-;-;-;-;-;3.10;
B10686155;Şcoala Gimnazială Petrache Poenaru;3.20;-;-;3.00;-;-;-;-;-;-;3.10;
B9768371;Şcoala Gimnazială General Eremia Grigorescu;3.15;-;-;3.05;-;-;-;-;-;-;3.10;
B10941853;Şcoala Gimnazială nr. 84;3.10;3.70;3.70;2.50;2.50;2.50;-;-;-;-;3.10;
B10781324;Şcoala Gimnazială Nicolae Grigorescu;2.70;-;-;3.50;-;-;-;-;-;-;3.10;
B11064423;Școala Gimnazială nr. 82;2.20;-;-;4.00;-;-;-;-;-;-;3.10;
B10684921;Şcoala Gimnazială Petrache Poenaru;2.20;-;-;4.00;-;-;-;-;-;-;3.10;
B8324434;Școala Gimnazială nr. 165;3.15;-;-;3.00;-;-;-;-;-;-;3.07;
B10738213;Şcoala Gimnazială George Călinescu;5.10;-;-;1.00;-;-;-;-;-;-;3.05;
B10769939;Școala Gimnazială nr. 80;3.10;-;-;3.00;-;-;-;-;-;-;3.05;
B8678469;Școala Gimnazială nr. 85;3.10;-;-;3.00;-;-;-;-;-;-;3.05;
B10312722;Școala Gimnazială ”Grigorie Ghica Voievod”;4.05;-;-;2.00;-;-;-;-;-;-;3.02;
