

B10759266;Şcoala Gimnazială nr. 7;9.20;-;-;9.60;-;-;-;-;-;-;9.40;
B10777921;Școala Gimnazială nr. 55;9.20;-;-;9.60;-;-;-;-;-;-;9.40;
B513501;Școala Gimnazială „Regina Maria;9.15;-;-;9.65;-;-;-;-;-;-;9.40;
B10710280;Liceul Pedagogic Anastasia Popescu;9.15;-;-;9.65;-;-;-;-;-;-;9.40;
B10684398;Liceul Teoretic Scoala Europeana Bucuresti;9.15;-;-;9.40;9.65;9.65;-;-;-;-;9.40;
B10786986;Şcoala Gimnazială Sfântul Andrei;9.10;-;-;9.70;-;-;-;-;-;-;9.40;
B11120032;Liceul ''Româno-Finlandez'';9.10;-;-;9.70;-;-;-;-;-;-;9.40;
B10907252;Liceul Teoretic Nicolae Iorga;9.10;-;-;9.70;-;-;-;-;-;-;9.40;
B10666668;Școala Gimnazială „Sfântul Calinic de la Cernica”;9.10;-;-;9.70;-;-;-;-;-;-;9.40;
B10553127;Școala Gimnazială nr. 195;9.10;-;-;9.70;-;-;-;-;-;-;9.40;
B10696068;Școala Gimnazială ”Tudor Arghezi”;9.10;-;-;9.70;-;-;-;-;-;-;9.40;
B10908500;Şcoala Gimnazială nr. 119;9.10;9.45;9.45;9.35;-;-;-;-;-;-;9.40;
B10752642;Școala Gimnazială nr. 195;9.05;8.90;8.90;9.90;-;-;-;-;-;-;9.40;
B11017406;Şcoala Gimnazială nr. 194;9.05;-;-;9.75;-;-;-;-;-;-;9.40;
B10906778;Școala Gimnazială nr. 149;9.00;-;-;9.80;-;-;-;-;-;-;9.40;
B10778615;Şcoala Gimnazială nr. 59;9.00;-;-;9.80;-;-;-;-;-;-;9.40;
B11019161;Colegiul Național ”Spiru Haret”;9.00;9.25;9.25;9.55;-;-;-;-;-;-;9.40;
B10701504;Școala Gimnazială nr. 54;9.00;9.30;9.30;9.50;-;-;-;-;-;-;9.40;
B10736054;Şcoala Gimnazială Principesa Margareta;9.00;9.60;9.60;9.20;-;-;-;-;-;-;9.40;
B10486952;Școala Gimnazială Nicolae Labiș;8.95;-;-;9.85;-;-;-;-;-;-;9.40;
B11085916;Școala Gimnazială nr. 99;8.95;9.00;9.00;9.80;-;-;-;-;-;-;9.40;
B10578511;Școala Gimnazială nr.307;8.95;9.40;9.40;9.40;-;-;-;-;-;-;9.40;
B10835678;Școala Gimnazială nr. 79;8.90;9.10;9.10;9.70;-;-;-;-;-;-;9.40;
B10920428;Școala Gimnazială nr. 79;8.90;-;-;9.65;9.90;9.90;-;-;-;-;9.40;
B10301466;Liceul Teoretic Internațional de Informatică Bucuresti;8.85;8.90;8.90;9.90;-;-;-;-;-;-;9.40;
