

B11054813;Liceul Teoretic Dimitrie Bolintineanu;7.00;6.30;6.30;5.40;5.40;5.40;-;-;-;-;5.85;
B10827756;Şcoala Gimnazială Emil Racoviţă;6.90;-;-;4.80;-;-;-;-;-;-;5.85;
B9121438;Școala Gimnazială nr. 165;6.90;-;-;4.80;-;-;-;-;-;-;5.85;
B11062328;Şcoala Gimnazială nr. 142;6.75;-;-;4.95;-;-;-;-;-;-;5.85;
B10762970;Școala Gimnazială nr. 40;6.70;-;-;5.00;-;-;-;-;-;-;5.85;
B8232113;Școala Gimnazială nr. 62;6.70;-;-;5.00;-;-;-;-;-;-;5.85;
B8446140;Şcoala Gimnazială Sfântul Andrei;6.70;-;-;5.00;-;-;-;-;-;-;5.85;
B11022818;Şcoala Gimnazială Herăstrău;6.55;-;-;5.15;-;-;-;-;-;-;5.85;
B10666312;Școala Gimnazială „Sfântul Calinic de la Cernica”;6.30;-;-;5.40;-;-;-;-;-;-;5.85;
B12175770;Şcoala Gimnazială nr. 59;6.25;-;-;5.45;-;-;-;-;-;-;5.85;
B10534132;Şcoala Gimnazială nr. 169;6.20;-;-;5.50;-;-;-;-;-;-;5.85;
B10557599;Liceul Greco-Catolic Timotei Cipariu;6.15;-;-;5.55;-;-;-;-;-;-;5.85;
B9881312;Școala Gimnazială ”Grigorie Ghica Voievod”;6.15;-;-;5.55;-;-;-;-;-;-;5.85;
B10707953;Şcoala Gimnazială nr. 117;6.10;-;-;5.60;-;-;-;-;-;-;5.85;
B10726849;Școala Gimnazială nr. 62;6.10;-;-;5.60;-;-;-;-;-;-;5.85;
B10710309;Liceul Pedagogic Anastasia Popescu;6.10;-;-;5.60;-;-;-;-;-;-;5.85;
B11008398;Școala Gimnazială nr. 80;6.05;-;-;5.65;-;-;-;-;-;-;5.85;
B8807319;Şcoala Gimnazială Petrache Poenaru;6.00;-;-;5.70;-;-;-;-;-;-;5.85;
B10704966;Școala Gimnazială ”Mărțișor”;6.00;-;-;5.70;-;-;-;-;-;-;5.85;
B10884637;Școala Gimnazială nr. 165;6.00;-;-;5.70;-;-;-;-;-;-;5.85;
B11080073;Şcoala Gimnazială Petre Ispirescu;5.95;-;-;5.75;-;-;-;-;-;-;5.85;
B10903494;Școala Gimnazială nr. 95;5.95;-;-;5.75;-;-;-;-;-;-;5.85;
B11095157;Şcoala Gimnazială nr. 131;5.95;-;-;5.75;-;-;-;-;-;-;5.85;
B10612347;Şcoala Gimnazială nr. 163;5.90;-;-;5.80;-;-;-;-;-;-;5.85;
B11115584;Şcoala Gimnazială nr. 197;5.80;6.20;6.20;5.50;5.50;5.50;-;-;-;-;5.85;
