
B11022739;Liceul Teoretic Jean Monnet;7.85;7.60;7.60;7.65;7.80;7.80;-;-;-;-;7.70;
B10527572;Liceul Teoretic Ștefan Odobleja;7.85;-;-;7.55;-;-;-;-;-;-;7.70;
B10811755;Școala Gimnazială nr. 81;7.80;-;-;7.60;-;-;-;-;-;-;7.70;
B10483938;Şcoala Gimnazială nr. 169;7.80;-;-;7.60;-;-;-;-;-;-;7.70;
B10925071;Şcoala Gimnazială nr. 129;7.75;-;-;7.65;-;-;-;-;-;-;7.70;
B9036870;Școala Gimnazială Ionel Teodoreanu;7.75;-;-;7.65;-;-;-;-;-;-;7.70;
B11027800;Şcoala Gimnazială nr. 117;7.70;-;-;7.70;-;-;-;-;-;-;7.70;
B10867687;Școala Gimnazială nr. 20;7.70;-;-;7.70;-;-;-;-;-;-;7.70;
B10729048;Şcoala Gimnazială Sfintii Voievozi;7.65;7.55;7.55;7.85;-;-;-;-;-;-;7.70;
B10124227;Școala Gimnazială nr. 27;7.65;-;-;7.70;7.75;7.75;-;-;-;-;7.70;
B10318207;Școala Gimnazială ”Grigorie Ghica Voievod”;7.55;-;-;7.85;-;-;-;-;-;-;7.70;
B10322526;Colegiul Național ”Victor Babeș”;7.55;-;-;7.80;7.85;7.85;-;-;-;-;7.70;
B11006312;Liceul Teoretic Nicolae Iorga;7.45;-;-;7.95;-;-;-;-;-;-;7.70;
B10775723;Şcoala Gimnazială nr. 190;7.45;-;-;7.95;-;-;-;-;-;-;7.70;
B10627340;Liceul Teoretic Jean Monnet;7.40;7.40;7.40;8.00;-;-;-;-;-;-;7.70;
B10778915;Liceul Teoretic Eugen Lovinescu;7.35;-;-;8.05;-;-;-;-;-;-;7.70;
B10868060;Școala Gimnazială nr. 20;7.10;-;-;8.30;-;-;-;-;-;-;7.70;
B10748369;Școala Gimnazială nr. 56;7.10;7.95;7.95;7.35;7.45;7.45;-;-;-;-;7.70;
B10693623;Școala Gimnazială ”Tudor Arghezi”;6.95;7.30;7.30;8.10;-;-;-;-;-;-;7.70;
B10093998;Școala Gimnazială ”Grigorie Ghica Voievod”;6.95;7.35;7.35;7.85;8.05;8.05;-;-;-;-;7.70;
B11108910;Şcoala Gimnazială nr. 190;6.90;-;-;8.50;-;-;-;-;-;-;7.70;
B9932148;Şcoala Gimnazială nr. 143;6.80;-;-;8.60;-;-;-;-;-;-;7.70;
B11009633;Şcoala Gimnazială Constantin Brâncuşi;9.45;-;-;5.95;5.90;5.90;-;-;-;-;7.67;
B10786124;Şcoala Gimnazială nr. 206;9.35;-;-;6.00;-;-;-;-;-;-;7.67;
B10778599;Liceul Teoretic Eugen Lovinescu;9.30;-;-;6.05;-;-;-;-;-;-;7.67;
