
B12184884;Şcoala Gimnazială Adrian Păunescu;9.00;-;-;7.75;-;-;-;-;-;-;8.37;
B10762425;Colegiul Naţional Mihai Eminescu;8.95;-;-;7.80;-;-;-;-;-;-;8.37;
B10620626;Școala Gimnazială nr. 49;8.95;-;-;7.80;-;-;-;-;-;-;8.37;
B8002747;Colegiul Naţional Ion Neculce;8.95;8.95;8.95;7.60;7.80;7.80;-;-;-;-;8.37;
B10649965;Școala Gimnazială nr. 31;8.90;-;-;7.85;-;-;-;-;-;-;8.37;
B10783972;Şcoala Gimnazială Sfânta Treime;8.85;-;-;7.90;-;-;-;-;-;-;8.37;
B10653797;Școala Gimnazială nr. 92;8.80;-;-;7.95;-;-;-;-;-;-;8.37;
B10697145;Școala Gimnazială nr. 49;8.80;-;-;7.95;-;-;-;-;-;-;8.37;
B10597335;Şcoala Gimnazială nr. 128;8.75;-;-;8.00;-;-;-;-;-;-;8.37;
B10643408;Școala Gimnazială nr. 92;8.75;-;-;8.00;-;-;-;-;-;-;8.37;
B10907191;Liceul Teoretic Nicolae Iorga;8.75;-;-;8.00;-;-;-;-;-;-;8.37;
B10779051;Liceul Teoretic Eugen Lovinescu;8.75;-;-;7.70;8.00;8.00;-;-;-;-;8.37;
B10709576;Colegiul Romano-Catolic Sfântul Iosif;8.70;-;-;8.05;-;-;-;-;-;-;8.37;
B10664986;Şcoala Gimnazială nr. 135;8.70;-;-;8.05;-;-;-;-;-;-;8.37;
B11027645;Şcoala Gimnazială nr. 156;8.70;-;-;8.05;-;-;-;-;-;-;8.37;
B7472601;Școala Gimnazială nr. 116;8.65;-;-;8.10;-;-;-;-;-;-;8.37;
B10488457;Școala Gimnazială Nicolae Labiș;8.55;-;-;8.20;-;-;-;-;-;-;8.37;
B10681295;Școala Gimnazială Avram Iancu;8.55;-;-;8.20;-;-;-;-;-;-;8.37;
B10543953;Şcoala Gimnazială nr. 279;8.55;-;-;8.20;-;-;-;-;-;-;8.37;
B10973695;Școala Gimnazială ”Ferdinand I”;8.55;-;-;8.20;-;-;-;-;-;-;8.37;
B10849884;Școala Gimnazială nr. 80;8.55;-;-;8.20;-;-;-;-;-;-;8.37;
B10627758;Liceul Teoretic Eugen Lovinescu;8.50;-;-;8.25;-;-;-;-;-;-;8.37;
B10857596;Școala Gimnazială Mihai Botez;8.45;-;-;8.30;-;-;-;-;-;-;8.37;
B10534605;Școala Gimnazială nr. 27;8.45;-;-;8.30;-;-;-;-;-;-;8.37;
B10673712;Şcoala Gimnazială nr. 117;8.45;-;-;8.30;-;-;-;-;-;-;8.37;
