
B10868524;Școala Gimnazială „Regina Maria;7.00;-;-;6.90;-;-;-;-;-;-;6.95;
B12210089;Școala Gimnazială nr. 149;7.00;7.20;7.20;6.25;6.70;6.70;-;-;-;-;6.95;
B10583934;Şcoala Gimnazială Sfântul Andrei;6.95;-;-;6.95;-;-;-;-;-;-;6.95;
B7942621;Școala Gimnazială Alexandru Ioan Cuza;6.90;-;-;7.00;-;-;-;-;-;-;6.95;
B10625912;Şcoala Gimnazială Sfinţii Constantin și Elena;6.90;-;-;7.00;-;-;-;-;-;-;6.95;
B10521310;Şcoala Gimnazială nr. 124;6.85;-;-;7.30;7.05;7.05;-;-;-;-;6.95;
B10522837;Şcoala Gimnazială I. Heliade Rădulescu;6.80;-;-;7.10;-;-;-;-;-;-;6.95;
B11080625;Şcoala Gimnazială nr. 142;6.80;-;-;7.10;-;-;-;-;-;-;6.95;
B10813367;Liceul Teoretic Waldorf;6.70;-;-;7.20;-;-;-;-;-;-;6.95;
B8073819;Liceul Teoretic Dimitrie Bolintineanu;6.60;-;-;7.30;-;-;-;-;-;-;6.95;
B10763227;Școala Gimnazială Leonardo Da Vinci;6.60;-;-;7.30;-;-;-;-;-;-;6.95;
B10798773;Școala Gimnazială ”George Bacovia”;6.55;-;-;7.35;-;-;-;-;-;-;6.95;
B10777769;Şcoala Gimnazială Regele Mihai I;6.50;-;-;7.40;-;-;-;-;-;-;6.95;
B10617126;Școala Gimnazială nr. 49;6.50;6.60;6.60;7.30;-;-;-;-;-;-;6.95;
B12583686;Liceul Teoretic Dante Alighieri;6.50;7.00;7.00;6.90;-;-;-;-;-;-;6.95;
B10787219;Școala Gimnazială ”Grigorie Ghica Voievod”;6.45;6.95;6.95;6.95;-;-;-;-;-;-;6.95;
B10598308;Şcoala Gimnazială Sfântul Andrei;6.35;-;-;7.55;-;-;-;-;-;-;6.95;
B10981389;Școala Gimnazială nr. 51;6.35;6.40;6.40;7.50;-;-;-;-;-;-;6.95;
B10752892;Școala Gimnazială nr. 200;6.25;-;-;7.65;-;-;-;-;-;-;6.95;
B10784606;Colegiul Naţional Ion Neculce;6.25;-;-;7.65;-;-;-;-;-;-;6.95;
B10990347;Şcoala Gimnazială Sf. Nicolae;6.10;-;-;7.80;-;-;-;-;-;-;6.95;
B10642945;Școala Gimnazială nr. 92;6.00;6.45;6.45;7.45;7.45;7.45;-;-;-;-;6.95;
B10793479;Şcoala Gimnazială nr. 129;5.35;6.20;6.20;7.70;-;-;-;-;-;-;6.95;
B13164950;Liceul Teoretic Dante Alighieri;6.25;-;-;5.25;-;-;Limba italiană;9.30;-;-;6.93;
B11115555;Şcoala Gimnazială nr. 197;8.85;-;-;5.00;-;-;-;-;-;-;6.92;
