
B11026881;Şcoala Gimnazială George Topârceanu;7.00;7.20;7.20;8.05;8.00;8.00;-;-;-;-;7.60;
B10729491;Şcoala Gimnazială Principesa Margareta;6.95;-;-;8.25;-;-;-;-;-;-;7.60;
B10611313;Şcoala Gimnazială Mircea Sântimbreanu;6.90;-;-;8.30;-;-;-;-;-;-;7.60;
B10317507;Şcoala Gimnazială nr. 169;6.85;-;-;8.35;-;-;-;-;-;-;7.60;
B10476067;Școala Gimnazială nr. 39;6.75;-;-;8.45;-;-;-;-;-;-;7.60;
B10851513;Colegiul German Goethe;7.05;7.85;7.85;6.35;-;-;Limba germană;8.55;-;-;7.58;
B10813313;Liceul Teoretic Waldorf;9.20;-;-;5.95;-;-;-;-;-;-;7.57;
B10779187;Liceul Teoretic Eugen Lovinescu;9.10;-;-;6.05;-;-;-;-;-;-;7.57;
B10786201;Şcoala Gimnazială nr. 2;8.95;-;-;6.20;-;-;-;-;-;-;7.57;
B10891964;Şcoala Gimnazială nr. 280;8.75;-;-;6.40;-;-;-;-;-;-;7.57;
B10629032;Liceul Teoretic Eugen Lovinescu;8.75;-;-;6.40;-;-;-;-;-;-;7.57;
B11037247;Școala Gimnazială nr. 165;8.75;-;-;6.40;-;-;-;-;-;-;7.57;
B11033598;Şcoala Gimnazială nr. 156;8.70;-;-;6.45;-;-;-;-;-;-;7.57;
B11099604;Şcoala Gimnazială nr. 126;8.70;-;-;6.45;-;-;-;-;-;-;7.57;
B10724293;Școala Gimnazială ”Mărțișor”;8.70;-;-;6.45;-;-;-;-;-;-;7.57;
B11035999;Liceul Teoretic Ion Barbu;8.65;-;-;6.50;-;-;-;-;-;-;7.57;
B10331547;Școala Gimnazială nr. 39;8.65;-;-;6.50;-;-;-;-;-;-;7.57;
B10505402;Școala Gimnazială nr.307;8.65;-;-;6.50;-;-;-;-;-;-;7.57;
B10727971;Şcoala Gimnazială nr. 113;8.50;-;-;6.65;-;-;-;-;-;-;7.57;
B8126250;Şcoala Gimnazială Nicolae Titulescu;8.50;-;-;6.65;-;-;-;-;-;-;7.57;
B10541379;Şcoala Gimnazială Constantin Brâncuşi;8.45;-;-;6.70;-;-;-;-;-;-;7.57;
B10507672;Liceul de Arte Plastice Nicolae Tonitza;8.40;-;-;6.75;-;-;-;-;-;-;7.57;
B787601;Şcoala Gimnazială SEB;8.40;-;-;6.75;-;-;-;-;-;-;7.57;
B10875256;Școala Gimnazială nr. 41;8.35;-;-;6.80;-;-;-;-;-;-;7.57;
B8966034;Liceul Teoretic Mihai Ionescu;8.25;8.20;8.20;6.95;-;-;-;-;-;-;7.57;
