
B10691640;Școala Gimnazială ”Tudor Arghezi”;6.60;-;-;5.20;-;-;-;-;-;-;5.90;
B10989409;Şcoala Gimnazială nr. 309;6.55;-;-;5.25;-;-;-;-;-;-;5.90;
B10763967;Colegiul Romano-Catolic Sfântul Iosif;6.50;-;-;5.30;-;-;-;-;-;-;5.90;
B10868335;Școala Gimnazială nr. 20;6.50;-;-;5.30;-;-;-;-;-;-;5.90;
B11180689;Colegiul German Goethe;6.45;-;-;6.80;-;-;Limba germană;4.45;-;-;5.90;
B11119876;Liceul ''Româno-Finlandez'';6.40;-;-;5.40;-;-;-;-;-;-;5.90;
B10662918;Şcoala Gimnazială George Topârceanu;6.40;-;-;5.40;-;-;-;-;-;-;5.90;
B10944363;Şcoala Gimnazială nr. 84;6.30;-;-;5.50;-;-;-;-;-;-;5.90;
B10587845;Şcoala Gimnazială nr. 190;6.20;-;-;5.60;-;-;-;-;-;-;5.90;
B10285831;Școala Gimnazială nr. 189;6.20;-;-;5.60;-;-;-;-;-;-;5.90;
B10857118;Şcoala Gimnazială nr. 194;6.20;-;-;5.60;-;-;-;-;-;-;5.90;
B12847061;Școala Gimnazială nr. 67;6.15;-;-;5.65;-;-;-;-;-;-;5.90;
B10786398;Şcoala Gimnazială nr. 206;6.10;-;-;5.70;-;-;-;-;-;-;5.90;
B8859187;Școala Gimnazială Mexic;6.10;-;-;5.70;-;-;-;-;-;-;5.90;
B10624844;Şcoala Gimnazială Sfinţii Constantin și Elena;6.10;-;-;5.70;-;-;-;-;-;-;5.90;
B8670967;Şcoala Gimnazială nr. 127;6.10;6.55;6.55;5.35;5.25;5.25;-;-;-;-;5.90;
B10531666;Şcoala Gimnazială nr. 190;5.95;-;-;5.85;-;-;-;-;-;-;5.90;
B10282754;Şcoala Gimnazială nr. 135;5.90;-;-;5.90;-;-;-;-;-;-;5.90;
B11023854;Şcoala Gimnazială Herăstrău;5.85;6.00;6.00;5.80;-;-;-;-;-;-;5.90;
B10643572;Școala Gimnazială nr. 92;5.80;6.00;6.00;5.65;5.80;5.80;-;-;-;-;5.90;
B8353849;Școala Gimnazială nr. 112;5.75;-;-;6.05;-;-;-;-;-;-;5.90;
B12209610;Şcoala Gimnazială nr. 7;5.75;-;-;6.05;-;-;-;-;-;-;5.90;
B10767098;Școala Gimnazială nr. 40;5.70;-;-;6.10;-;-;-;-;-;-;5.90;
B10795003;Școala Gimnazială nr. 55;5.70;-;-;6.10;-;-;-;-;-;-;5.90;
B10882127;Școala Gimnazială nr. 97;5.50;5.80;5.80;6.00;-;-;-;-;-;-;5.90;
