
B11019924;Şcoala Gimnazială General Eremia Grigorescu;7.90;-;-;8.05;-;-;-;-;-;-;7.97;
B9973673;Școala Gimnazială nr. 4;7.90;-;-;8.05;-;-;-;-;-;-;7.97;
B10735332;Școala Gimnazială nr. 54;7.90;8.05;8.05;7.90;-;-;-;-;-;-;7.97;
B10594667;Şcoala Gimnazială Constantin Brâncuşi;7.85;7.60;7.60;8.35;-;-;-;-;-;-;7.97;
B11005666;Şcoala Gimnazială nr. 133;7.85;-;-;8.10;-;-;-;-;-;-;7.97;
B10816019;Școala Gimnazială nr. 99;7.85;-;-;8.10;-;-;-;-;-;-;7.97;
B10734436;Şcoala Gimnazială nr. 113;7.85;8.25;8.25;7.70;-;-;-;-;-;-;7.97;
B10664727;Şcoala Gimnazială Nicolae Titulescu;7.80;-;-;8.15;-;-;-;-;-;-;7.97;
B4952701;Liceul Teoretic Mihai Ionescu;7.80;-;-;8.15;-;-;-;-;-;-;7.97;
B10858572;Liceul Teoretic Dante Alighieri;7.75;7.65;7.65;8.30;-;-;-;-;-;-;7.97;
B10997954;Şcoala Gimnazială Nicolae Titulescu;7.75;-;-;8.20;-;-;-;-;-;-;7.97;
B10536532;Școala Gimnazială nr. 46;7.75;-;-;8.20;-;-;-;-;-;-;7.97;
B10788575;Școala Gimnazială ”Iancului”;7.70;-;-;8.25;-;-;-;-;-;-;7.97;
B10612682;Şcoala Gimnazială Mircea Sântimbreanu;7.70;-;-;8.25;-;-;-;-;-;-;7.97;
B10773737;Școala Gimnazială nr. 66;7.70;8.05;8.05;7.90;-;-;-;-;-;-;7.97;
B10943269;Şcoala Gimnazială nr. 179;7.70;8.10;8.10;7.85;-;-;-;-;-;-;7.97;
B10783356;Şcoala Gimnazială nr. 179;7.70;-;-;7.65;8.25;8.25;-;-;-;-;7.97;
B10776209;Școala Gimnazială nr. 78;7.60;-;-;8.35;-;-;-;-;-;-;7.97;
B10763075;Școala Gimnazială Leonardo Da Vinci;7.55;-;-;8.40;-;-;-;-;-;-;7.97;
B10748095;Școala Gimnazială nr. 56;7.55;8.10;8.10;7.85;-;-;-;-;-;-;7.97;
B10669754;Liceul Tehnologic Sf. Antim Ivireanu;7.50;-;-;8.45;-;-;-;-;-;-;7.97;
B10490292;Școala Gimnazială nr. 39;7.45;8.15;8.15;7.80;-;-;-;-;-;-;7.97;
B7928402;Colegiul Național ”Victor Babeș”;7.40;8.05;8.05;7.90;-;-;-;-;-;-;7.97;
B10607698;Școala Gimnazială nr. 195;7.30;-;-;8.65;-;-;-;-;-;-;7.97;
B10925246;Școala Gimnazială nr. 149;6.90;7.25;7.25;8.70;-;-;-;-;-;-;7.97;
