
B10706993;Şcoala Gimnazială Pia Brătianu;8.05;8.35;8.35;9.40;-;-;-;-;-;-;8.87;
B7877587;Liceul Teoretic Genesis College;7.90;8.25;8.25;9.05;9.50;9.50;-;-;-;-;8.87;
B10877301;Colegiul German Goethe;8.35;-;-;9.05;-;-;Limba germană;9.20;-;-;8.86;
B10299110;Școala Gimnazială Liviu Rebreanu;9.90;-;-;7.80;-;-;-;-;-;-;8.85;
B8969495;Liceul Teoretic Mihai Ionescu;9.80;-;-;7.90;-;-;-;-;-;-;8.85;
B10587348;Colegiul Naţional de Muzică George Enescu;9.70;-;-;8.00;-;-;-;-;-;-;8.85;
B10737154;Şcoala Gimnazială Constantin Brâncuşi;9.70;-;-;8.00;-;-;-;-;-;-;8.85;
B11039017;Liceul Teoretic Marin Preda;9.70;-;-;8.00;-;-;-;-;-;-;8.85;
B9588050;Școala Gimnazială ”Iancului”;9.60;-;-;8.10;-;-;-;-;-;-;8.85;
B11023110;Şcoala Gimnazială Herăstrău;9.60;-;-;8.10;-;-;-;-;-;-;8.85;
B10489390;Școala Gimnazială Avram Iancu;9.55;-;-;8.15;-;-;-;-;-;-;8.85;
B10531973;Școala Gimnazială nr. 49;9.50;-;-;8.20;-;-;-;-;-;-;8.85;
B11007288;Şcoala Gimnazială Ion Dumitriu;9.50;-;-;8.10;8.20;8.20;-;-;-;-;8.85;
B11099463;Şcoala Gimnazială Pia Brătianu;9.45;-;-;8.25;-;-;-;-;-;-;8.85;
B10126550;Şcoala Gimnazială Titu Maiorescu;9.45;-;-;8.25;-;-;-;-;-;-;8.85;
B11022706;Şcoala Gimnazială nr. 129;9.40;-;-;8.30;-;-;-;-;-;-;8.85;
B10637859;Colegiul Național ”Cantemir Vodă”;9.35;-;-;8.35;-;-;-;-;-;-;8.85;
B10909805;Şcoala Gimnazială nr. 190;9.35;-;-;8.35;-;-;-;-;-;-;8.85;
B10721658;Şcoala Gimnazială nr. 309;9.35;-;-;8.35;-;-;-;-;-;-;8.85;
B10885756;Şcoala Gimnazială I. G. Duca;9.30;-;-;8.45;8.40;8.40;-;-;-;-;8.85;
B9482431;Şcoala Gimnazială Vasile Alecsandri;9.30;-;-;8.40;-;-;-;-;-;-;8.85;
B11059597;Școala Gimnazială nr. 82;9.25;-;-;8.45;-;-;-;-;-;-;8.85;
B10664582;Liceul Tehnologic Sf. Antim Ivireanu;9.25;-;-;8.40;8.45;8.45;-;-;-;-;8.85;
B10519223;Colegiul Naţional Gheorghe Lazăr;9.20;-;-;8.50;-;-;-;-;-;-;8.85;
B10868631;Școala Gimnazială „Regina Maria;9.20;-;-;8.50;-;-;-;-;-;-;8.85;
