

B10537264;Școala Gimnazială nr. 112;8.45;9.15;9.15;8.75;-;-;-;-;-;-;8.95;
B10798332;Colegiul Național Bilingv ”George Coșbuc”;8.40;8.50;8.50;9.30;9.40;9.40;-;-;-;-;8.95;
B11003740;Şcoala Gimnazială Nicolae Titulescu;8.40;-;-;9.10;9.50;9.50;-;-;-;-;8.95;
B10767511;Şcoala Gimnazială nr. 179;8.40;8.80;8.80;9.10;-;-;-;-;-;-;8.95;
B10549730;Școala Gimnazială nr. 195;8.40;9.20;9.20;8.70;-;-;-;-;-;-;8.95;
B10799660;Școala Gimnazială nr. 51;8.35;-;-;9.55;-;-;-;-;-;-;8.95;
B11095748;Școala Gimnazială Alexandru Ioan Cuza;8.35;8.30;8.30;9.20;9.60;9.60;-;-;-;-;8.95;
B10649850;Școala Gimnazială nr.307;8.35;8.65;8.65;8.90;9.25;9.25;-;-;-;-;8.95;
B10952747;Școala Gimnazială ”Sf. Silvestru”;8.30;8.30;8.30;9.60;-;-;-;-;-;-;8.95;
B8253332;Școala Gimnazială ”Iancului”;8.25;8.75;8.75;9.15;-;-;-;-;-;-;8.95;
B10769594;Școala Gimnazială nr. 97;8.20;8.80;8.80;9.10;-;-;-;-;-;-;8.95;
B10517412;Liceul Teoretic Ștefan Odobleja;8.10;-;-;9.80;-;-;-;-;-;-;8.95;
B11023476;Şcoala Gimnazială Herăstrău;8.05;-;-;9.85;-;-;-;-;-;-;8.95;
B10610950;Școala Gimnazială nr. 49;8.05;-;-;9.55;9.85;9.85;-;-;-;-;8.95;
B10660251;Școala Gimnazială Șerban-Vodă;8.00;8.05;8.05;9.85;-;-;-;-;-;-;8.95;
B12579715;Școala Gimnazială nr. 85;7.80;8.20;8.20;9.70;-;-;-;-;-;-;8.95;
B11023124;Şcoala Gimnazială Herăstrău;7.60;8.10;8.10;9.80;-;-;-;-;-;-;8.95;
B10622990;Liceul Teoretic Alexandru Vlahuţă;8.20;8.40;8.40;9.55;-;-;Limba germană;8.85;-;-;8.93;
B10891506;Şcoala Gimnazială nr. 150;9.80;-;-;8.05;-;-;-;-;-;-;8.92;
B10311750;Școala Gimnazială ”Grigorie Ghica Voievod”;9.70;-;-;8.15;-;-;-;-;-;-;8.92;
B10292777;Școala Gimnazială „Orizont;9.65;-;-;8.20;-;-;-;-;-;-;8.92;
B8452584;Şcoala Gimnazială nr. 5;9.60;-;-;8.25;-;-;-;-;-;-;8.92;
B10814399;Școala Gimnazială nr. 99;9.55;-;-;8.90;8.30;8.30;-;-;-;-;8.92;
B10726004;Şcoala Gimnazială Principesa Margareta;9.55;-;-;8.30;8.30;8.30;-;-;-;-;8.92;
B10528961;Şcoala Gimnazială nr. 169;9.50;-;-;8.35;-;-;-;-;-;-;8.92;
