
B11096494;Școala Gimnazială ”Tudor Arghezi”;6.50;-;-;8.15;-;-;-;-;-;-;7.32;
B10666509;Colegiul Naţional Ion Neculce;6.00;7.30;7.30;7.05;7.35;7.35;-;-;-;-;7.32;
B11043805;Colegiul German Goethe;7.70;8.10;8.10;6.55;-;-;Limba germană;7.35;7.30;7.30;7.31;
B10881779;Şcoala Gimnazială nr. 280;9.50;-;-;5.10;-;-;-;-;-;-;7.30;
B10532844;Liceul Teoretic Eugen Lovinescu;9.20;-;-;5.40;-;-;-;-;-;-;7.30;
B10949343;Școala Gimnazială ”Sf. Silvestru”;8.85;-;-;5.75;-;-;-;-;-;-;7.30;
B10688242;Şcoala Gimnazială Titu Maiorescu;8.85;9.00;9.00;5.60;5.60;5.60;-;-;-;-;7.30;
B10284310;Liceul de Arte Plastice Nicolae Tonitza;8.80;-;-;5.80;-;-;-;-;-;-;7.30;
B8248061;Liceul Teoretic Dimitrie Bolintineanu;8.65;-;-;6.00;5.95;5.95;-;-;-;-;7.30;
B10542591;Şcoala Gimnazială Constantin Brâncuşi;8.60;-;-;6.00;-;-;-;-;-;-;7.30;
B4380901;Colegiul Naţional de Arte Dinu Lipatti;8.60;-;-;6.00;-;-;-;-;-;-;7.30;
B10556560;Şcoala Gimnazială nr. 117;8.50;-;-;6.10;-;-;-;-;-;-;7.30;
B10118272;Şcoala Gimnazială Emil Racoviţă;8.50;-;-;6.10;-;-;-;-;-;-;7.30;
B10705840;Şcoala Gimnazială nr. 311;8.50;-;-;6.10;-;-;-;-;-;-;7.30;
B11090606;Școala Gimnazială nr. 24;8.50;-;-;6.10;-;-;-;-;-;-;7.30;
B10532356;Școala Gimnazială nr. 56;8.45;-;-;6.15;-;-;-;-;-;-;7.30;
B10654450;Şcoala Gimnazială nr. 167;8.40;-;-;6.20;-;-;-;-;-;-;7.30;
B10738712;Şcoala Gimnazială nr. 309;8.40;-;-;6.20;-;-;-;-;-;-;7.30;
B10907184;Liceul Teoretic Nicolae Iorga;8.35;-;-;6.25;-;-;-;-;-;-;7.30;
B1619051;Școala Gimnazială nr. 78;8.30;8.60;8.60;6.00;-;-;-;-;-;-;7.30;
B10668322;Școala Gimnazială „Sfântul Calinic de la Cernica”;8.20;-;-;6.40;-;-;-;-;-;-;7.30;
B10728091;Școala Gimnazială nr. 62;8.10;-;-;6.50;-;-;-;-;-;-;7.30;
B10859134;Liceul Teoretic Dante Alighieri;8.10;-;-;6.50;-;-;-;-;-;-;7.30;
B10810249;Şcoala Gimnazială nr. 126;8.10;-;-;6.50;-;-;-;-;-;-;7.30;
B10847911;Școala Gimnazială Cezar Bolliac;8.10;-;-;6.50;-;-;-;-;-;-;7.30;
