
B10727790;Şcoala Gimnazială nr. 311;4.30;-;-;6.00;-;-;-;-;-;-;5.15;
B10843409;Școala Gimnazială „Regina Maria;4.30;-;-;6.00;-;-;-;-;-;-;5.15;
B10691950;Școala Gimnazială Alexandru Ioan Cuza;4.30;-;-;6.00;-;-;-;-;-;-;5.15;
B10940294;Școala Gimnazială nr. 32;4.00;-;-;6.30;-;-;-;-;-;-;5.15;
B10782170;Școala Gimnazială nr. 25;4.00;4.60;4.60;5.70;-;-;-;-;-;-;5.15;
B7923397;Şcoala Gimnazială Uruguay;3.80;-;-;6.50;-;-;-;-;-;-;5.15;
B7932105;Colegiul Naţional Ion Neculce;6.80;6.75;6.75;3.50;-;-;-;-;-;-;5.12;
B11005665;Școala Gimnazială nr. 165;6.75;-;-;3.50;-;-;-;-;-;-;5.12;
B7990686;Liceul de Coregrafie Floria Capsali;6.65;-;-;3.60;-;-;-;-;-;-;5.12;
B10314485;Şcoala Gimnazială nr. 188;6.60;-;-;3.65;-;-;-;-;-;-;5.12;
B8281758;Şcoala Gimnazială nr. 280;6.05;-;-;4.20;-;-;-;-;-;-;5.12;
B11001988;Şcoala Gimnazială nr. 184;6.05;-;-;4.20;-;-;-;-;-;-;5.12;
B10702267;Școala Gimnazială Cezar Bolliac;5.75;-;-;4.50;-;-;-;-;-;-;5.12;
B10910923;Şcoala Gimnazială nr. 119;5.60;-;-;4.65;-;-;-;-;-;-;5.12;
B10942729;Şcoala Gimnazială nr. 84;5.35;-;-;4.90;-;-;-;-;-;-;5.12;
B10707093;Şcoala Gimnazială nr. 311;5.25;-;-;5.00;-;-;-;-;-;-;5.12;
B10911388;Școala Gimnazială Ionel Teodoreanu;5.25;-;-;5.00;-;-;-;-;-;-;5.12;
B10780964;Liceul Tehnologic ”Sfântul Pantelimon”;5.25;-;-;5.00;-;-;-;-;-;-;5.12;
B11059234;Școala Gimnazială nr. 82;5.25;-;-;5.00;-;-;-;-;-;-;5.12;
B10760951;Şcoala Gimnazială „Liberă Waldorf”;5.25;-;-;5.00;-;-;-;-;-;-;5.12;
B10567338;Școala Gimnazială nr. 200;5.20;-;-;5.05;-;-;-;-;-;-;5.12;
B10867393;Școala Gimnazială nr. 20;5.15;-;-;5.10;-;-;-;-;-;-;5.12;
B10878143;Școala Gimnazială nr. 20;5.15;-;-;5.10;-;-;-;-;-;-;5.12;
B10875144;Școala Gimnazială nr. 71;5.15;-;-;5.10;-;-;-;-;-;-;5.12;
B10718210;Şcoala Gimnazială nr. 190;5.15;-;-;5.10;-;-;-;-;-;-;5.12;
