
B10622158;Școala Gimnazială nr. 49;8.40;-;-;8.05;-;-;-;-;-;-;8.22;
B11099512;Liceul Teoretic Internațional de Informatică Bucuresti;8.40;-;-;8.05;-;-;-;-;-;-;8.22;
B11007905;Şcoala Gimnazială nr. 133;8.40;-;-;8.05;-;-;-;-;-;-;8.22;
B10735017;Școala Gimnazială nr. 54;8.35;-;-;8.10;-;-;-;-;-;-;8.22;
B10131907;Colegiul Naţional Mihai Eminescu;8.35;-;-;8.10;-;-;-;-;-;-;8.22;
B10726329;Şcoala Gimnazială nr. 113;8.35;-;-;8.10;-;-;-;-;-;-;8.22;
B10914417;Școala Gimnazială nr. 149;8.35;-;-;8.10;-;-;-;-;-;-;8.22;
B10830214;Școala Gimnazială Metropolitană Arc;8.35;-;-;8.10;-;-;-;-;-;-;8.22;
B11059304;Școala Gimnazială nr. 82;8.30;-;-;8.15;-;-;-;-;-;-;8.22;
B10851946;Școala Gimnazială Cezar Bolliac;8.30;-;-;8.15;-;-;-;-;-;-;8.22;
B11017869;Şcoala Gimnazială nr. 194;8.30;-;-;8.15;-;-;-;-;-;-;8.22;
B10634930;Şcoala Gimnazială nr. 113;8.30;-;-;8.15;-;-;-;-;-;-;8.22;
B10910621;Şcoala Gimnazială nr. 119;8.30;-;-;8.15;-;-;-;-;-;-;8.22;
B10351724;Școala Gimnazială nr. 66;8.30;-;-;8.15;-;-;-;-;-;-;8.22;
B10942497;Şcoala Gimnazială nr. 84;8.30;-;-;8.05;8.15;8.15;-;-;-;-;8.22;
B9051420;Liceul Internațional Ioanid;8.25;7.80;7.80;8.45;8.65;8.65;-;-;-;-;8.22;
B8209572;Școala Gimnazială nr. 85;8.25;-;-;8.20;-;-;-;-;-;-;8.22;
B10501122;Şcoala Gimnazială I. Heliade Rădulescu;8.25;-;-;8.20;-;-;-;-;-;-;8.22;
B10315207;Colegiul Național ”Victor Babeș”;8.25;-;-;8.20;-;-;-;-;-;-;8.22;
B11015476;Şcoala Gimnazială nr. 156;8.20;-;-;8.25;-;-;-;-;-;-;8.22;
B10932330;Școala Gimnazială ”Ferdinand I”;8.20;-;-;8.25;-;-;-;-;-;-;8.22;
B10803485;Școala Gimnazială nr. 308;8.20;-;-;8.25;-;-;-;-;-;-;8.22;
B10971473;Şcoala Gimnazială Eugen Barbu;8.20;8.70;8.70;7.60;7.75;7.75;-;-;-;-;8.22;
B10621369;Școala Gimnazială Șerban-Vodă;8.15;-;-;8.30;-;-;-;-;-;-;8.22;
B10332766;Școala Gimnazială nr. 39;8.15;-;-;8.30;-;-;-;-;-;-;8.22;
