


B10615332;Școala Gimnazială nr. 67;7.80;-;-;9.25;-;-;-;-;-;-;8.52;
B10725546;Școala Gimnazială Avram Iancu;7.75;-;-;9.30;-;-;-;-;-;-;8.52;
B9599019;Colegiul Național ”Cantemir Vodă”;7.35;8.05;8.05;8.35;9.00;9.00;-;-;-;-;8.52;
B10648250;Școala Gimnazială Nicolae Labiș;7.05;7.55;7.55;9.30;9.50;9.50;-;-;-;-;8.52;
B10523497;Şcoala Gimnazială Adrian Păunescu;9.50;-;-;7.50;-;-;-;-;-;-;8.50;
B10530516;Şcoala Gimnazială nr. 190;9.50;-;-;7.35;7.50;7.50;-;-;-;-;8.50;
B10738873;Şcoala Gimnazială nr. 309;9.40;-;-;7.60;-;-;-;-;-;-;8.50;
B10546486;Școala Gimnazială Nicolae Labiș;9.35;-;-;7.65;-;-;-;-;-;-;8.50;
B7870007;Complexul Educational Laude-Reut;9.30;-;-;7.70;-;-;-;-;-;-;8.50;
B10729293;Şcoala Gimnazială Sfintii Voievozi;9.30;-;-;7.70;-;-;-;-;-;-;8.50;
B10836378;Școala Gimnazială nr. 81;9.25;-;-;7.75;-;-;-;-;-;-;8.50;
B12569814;Şcoala Gimnazială nr. 127;9.25;-;-;7.75;-;-;-;-;-;-;8.50;
B12570072;Şcoala Gimnazială nr. 131;9.25;-;-;7.75;-;-;-;-;-;-;8.50;
B11023929;Şcoala Gimnazială nr. 7;9.25;-;-;7.75;-;-;-;-;-;-;8.50;
B10859910;Colegiul German Goethe;9.20;-;-;7.90;-;-;Limba germană;8.40;-;-;8.50;
B9529395;Şcoala Gimnazială nr. 128;9.20;-;-;7.80;-;-;-;-;-;-;8.50;
B10648085;Şcoala Gimnazială Nicolae Titulescu;9.20;-;-;7.80;-;-;-;-;-;-;8.50;
B10777053;Liceul Teoretic Dante Alighieri;9.15;-;-;8.10;7.85;7.85;-;-;-;-;8.50;
B11042863;Liceul Teoretic Marin Preda;9.10;-;-;7.90;-;-;-;-;-;-;8.50;
B10762181;Şcoala Gimnazială nr. 59;9.10;9.25;9.25;7.85;7.75;7.75;-;-;-;-;8.50;
B10586347;Şcoala Gimnazială Luceafărul;9.05;-;-;7.95;-;-;-;-;-;-;8.50;
B10669185;Liceul Tehnologic Sf. Antim Ivireanu;9.05;-;-;7.95;-;-;-;-;-;-;8.50;
B11022691;Şcoala Gimnazială nr. 194;9.05;-;-;7.95;-;-;-;-;-;-;8.50;
B11036935;Şcoala Gimnazială nr. 156;9.05;-;-;7.95;-;-;-;-;-;-;8.50;
B10739904;Şcoala Gimnazială Pia Brătianu;9.00;-;-;8.05;8.00;8.00;-;-;-;-;8.50;
