
B9710282;Colegiul Naţional de Muzică George Enescu;9.20;-;-;6.80;-;-;-;-;-;-;8.00;
B10492164;Şcoala Gimnazială Constantin Brâncuşi;9.20;-;-;6.80;-;-;-;-;-;-;8.00;
B10558036;Şcoala Gimnazială nr. 117;9.15;-;-;6.85;6.85;6.85;-;-;-;-;8.00;
B10922025;Şcoala Gimnazială nr. 129;9.10;-;-;6.90;-;-;-;-;-;-;8.00;
B10650455;Şcoala Gimnazială Constantin Brâncuşi;9.00;-;-;7.00;-;-;-;-;-;-;8.00;
B10779316;Liceul Teoretic Eugen Lovinescu;9.00;-;-;7.00;-;-;-;-;-;-;8.00;
B11037186;Școala Gimnazială nr. 165;8.95;-;-;7.05;-;-;-;-;-;-;8.00;
B8505003;Colegiul Naţional de Arte Dinu Lipatti;8.95;-;-;7.05;-;-;-;-;-;-;8.00;
B10749253;Liceul Teoretic Internațional de Informatică Bucuresti;8.90;8.40;8.40;7.60;-;-;-;-;-;-;8.00;
B10874966;Colegiul Național ”Emil Racoviță”;8.80;-;-;7.20;-;-;-;-;-;-;8.00;
B10745271;Școala Gimnazială nr. 80;8.80;-;-;7.20;-;-;-;-;-;-;8.00;
B9931958;Liceul Teoretic Bilingv ”Ita Wegman”;8.80;-;-;7.20;-;-;-;-;-;-;8.00;
B10781193;Şcoala Gimnazială nr. 179;8.80;-;-;7.20;-;-;-;-;-;-;8.00;
B10918852;Şcoala Gimnazială nr. 129;8.80;-;-;7.20;-;-;-;-;-;-;8.00;
B10589368;Şcoala Gimnazială nr. 163;8.80;-;-;7.20;-;-;-;-;-;-;8.00;
B10670056;Şcoala Gimnazială nr. 5;8.80;-;-;7.20;-;-;-;-;-;-;8.00;
B10832787;Școala Gimnazială Cezar Bolliac;8.75;-;-;7.25;-;-;-;-;-;-;8.00;
B10660465;Școala Gimnazială nr. 31;8.75;-;-;7.25;-;-;-;-;-;-;8.00;
B11055675;Școala Gimnazială nr. 24;8.70;-;-;7.30;7.30;7.30;-;-;-;-;8.00;
B10283041;Școala Gimnazială nr. 189;8.70;-;-;7.30;-;-;-;-;-;-;8.00;
B10668151;Școala Gimnazială ”Tudor Arghezi”;8.70;-;-;7.30;-;-;-;-;-;-;8.00;
B11092398;Școala Gimnazială Voievod Neagoe Basarab;8.70;-;-;6.90;7.30;7.30;-;-;-;-;8.00;
B10651939;Şcoala Gimnazială nr. 167;8.60;-;-;7.40;-;-;-;-;-;-;8.00;
B10770289;Școala Gimnazială nr. 80;8.60;-;-;7.40;-;-;-;-;-;-;8.00;
B10659187;Liceul Teoretic Jean Monnet;8.60;-;-;7.40;-;-;-;-;-;-;8.00;
