
B10860212;Colegiul German Goethe;9.70;-;-;9.45;-;-;Limba germană;9.80;-;-;9.65;
B10315911;Şcoala Gimnazială nr. 135;9.65;-;-;9.65;-;-;-;-;-;-;9.65;
B11042038;Liceul Teoretic Marin Preda;9.65;-;-;9.65;-;-;-;-;-;-;9.65;
B10898327;Liceul Teoretic Decebal;9.65;-;-;9.65;-;-;-;-;-;-;9.65;
B10491460;Şcoala Gimnazială Constantin Brâncuşi;9.65;-;-;9.65;-;-;-;-;-;-;9.65;
B10326952;Școala Gimnazială nr. 39;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10610352;Școala Gimnazială nr. 49;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10523311;Școala Gimnazială nr. 195;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B9975808;Școala Gimnazială nr. 4;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B11000723;Școala Gimnazială nr. 28;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10772733;Şcoala Gimnazială nr. 59;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10846128;Şcoala Gimnazială Titu Maiorescu;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10481492;Școala Gimnazială Nicolae Labiș;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10870348;Şcoala Gimnazială Titu Maiorescu;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10910207;Școala Gimnazială Ionel Teodoreanu;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B11107170;Școala Gimnazială nr. 88;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10484023;Şcoala Gimnazială Constantin Brâncuşi;9.60;-;-;9.70;-;-;-;-;-;-;9.65;
B10666249;Școala Gimnazială ”Tudor Arghezi”;9.60;-;-;9.40;9.70;9.70;-;-;-;-;9.65;
B10859486;Colegiul German Goethe;9.55;-;-;9.80;-;-;Limba germană;9.60;-;-;9.65;
B11062465;Şcoala Gimnazială nr. 142;9.55;-;-;9.75;-;-;-;-;-;-;9.65;
B11111299;Colegiul Naţional Grigore Moisil;9.55;-;-;9.75;-;-;-;-;-;-;9.65;
B11015799;Şcoala Gimnazială nr. 194;9.55;-;-;9.75;-;-;-;-;-;-;9.65;
B11027897;Şcoala Gimnazială nr. 156;9.55;-;-;9.75;-;-;-;-;-;-;9.65;
B10752623;Școala Gimnazială nr. 200;9.55;-;-;9.75;-;-;-;-;-;-;9.65;
B12574915;Şcoala Gimnazială nr. 150;9.55;-;-;9.75;-;-;-;-;-;-;9.65;
