
B10788255;Liceul Greco-Catolic Timotei Cipariu;9.35;-;-;8.25;-;-;-;-;-;-;8.80;
B10682952;Colegiul Național Școala Centrală”;9.30;-;-;8.30;-;-;-;-;-;-;8.80;
B8001293;Şcoala Gimnazială Geo Bogza;9.30;-;-;8.30;-;-;-;-;-;-;8.80;
B10884730;Şcoala Gimnazială I. G. Duca;9.30;9.70;9.70;7.65;7.90;7.90;-;-;-;-;8.80;
B10925445;Şcoala Gimnazială nr. 129;9.25;-;-;8.35;-;-;-;-;-;-;8.80;
B11000405;Şcoala Gimnazială nr. 133;9.25;-;-;8.35;-;-;-;-;-;-;8.80;
B10733107;Şcoala Gimnazială nr. 113;9.25;9.45;9.45;8.10;8.15;8.15;-;-;-;-;8.80;
B10784773;Şcoala Gimnazială nr. 179;9.20;-;-;8.40;-;-;-;-;-;-;8.80;
B10651481;Şcoala Gimnazială Constantin Brâncuşi;9.20;-;-;8.40;-;-;-;-;-;-;8.80;
B11109727;Şcoala Gimnazială nr. 190;9.20;-;-;8.40;-;-;-;-;-;-;8.80;
B10811735;Școala Gimnazială Cezar Bolliac;9.20;-;-;8.25;8.40;8.40;-;-;-;-;8.80;
B10093670;Școala Gimnazială ”Grigorie Ghica Voievod”;9.15;-;-;8.45;-;-;-;-;-;-;8.80;
B10705140;Școala Gimnazială nr. 112;9.15;-;-;8.45;-;-;-;-;-;-;8.80;
B10653941;Şcoala Gimnazială nr. 96;9.10;-;-;8.60;8.50;8.50;-;-;-;-;8.80;
B10992167;Şcoala Gimnazială Sf. Nicolae;9.10;-;-;8.50;-;-;-;-;-;-;8.80;
B11035219;Şcoala Gimnazială nr. 156;9.05;-;-;8.55;-;-;-;-;-;-;8.80;
B10627492;Școala Gimnazială nr. 85;9.05;-;-;8.55;-;-;-;-;-;-;8.80;
B11005462;Şcoala Gimnazială nr. 133;9.05;-;-;8.55;-;-;-;-;-;-;8.80;
B10781830;Şcoala Gimnazială Principesa Margareta;9.00;-;-;8.60;-;-;-;-;-;-;8.80;
B11104449;Şcoala Gimnazială Titu Maiorescu;9.00;-;-;8.60;-;-;-;-;-;-;8.80;
B10884095;Liceul cu Program Sportiv Mircea Eliade;9.00;-;-;8.60;-;-;-;-;-;-;8.80;
B11053683;Şcoala Gimnazială Petre Ghelmez;8.95;-;-;8.65;-;-;-;-;-;-;8.80;
B10726172;Şcoala Gimnazială Principesa Margareta;8.95;-;-;8.65;-;-;-;-;-;-;8.80;
B10751043;Școala Gimnazială nr. 97;8.95;9.15;9.15;8.50;8.45;8.45;-;-;-;-;8.80;
B10644497;Colegiul German Goethe;8.90;9.00;9.00;8.85;-;-;Limba germană;8.75;8.55;8.55;8.80;
