
B10797957;Școala Gimnazială ”George Bacovia”;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10795403;Școala Gimnazială ”George Bacovia”;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B11111450;Şcoala Gimnazială nr. 197;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10670038;Școala Gimnazială nr. 97;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10776995;Școala Gimnazială nr. 97;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10777843;Școala Gimnazială nr. 97;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10882066;Școala Gimnazială nr. 97;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10836166;Școala Gimnazială nr. 97;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10108465;Şcoala Gimnazială nr. 150;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B8252598;Colegiul Naţional Gheorghe Lazăr;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10750902;Școala Gimnazială nr. 79;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B11007972;Şcoala Gimnazială Ion Dumitriu;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10626977;Colegiul Naţional I.L.Caragiale;9.45;-;-;10.00;-;-;-;-;-;-;9.72;
B10640906;Școala Gimnazială nr. 56;9.35;9.45;9.45;10.00;-;-;-;-;-;-;9.72;
B8510912;LICEUL TEORETIC SCOALA MEA;9.35;9.45;9.45;10.00;-;-;-;-;-;-;9.72;
B10598129;Școala Gimnazială nr. 195;9.35;9.85;9.85;9.60;-;-;-;-;-;-;9.72;
B10758307;Colegiul Național Școala Centrală”;9.30;9.70;9.70;9.75;-;-;-;-;-;-;9.72;
B10606807;Colegiul Naţional de Informatică Tudor Vianu;9.25;9.45;9.45;10.00;-;-;-;-;-;-;9.72;
B8440956;LICEUL TEORETIC SCOALA MEA;9.10;9.45;9.45;10.00;-;-;-;-;-;-;9.72;
B10534566;Școala Gimnazială nr. 49;9.10;9.55;9.55;9.80;9.90;9.90;-;-;-;-;9.72;
B10602736;Liceul Teoretic Alexandru Vlahuţă;9.10;9.65;9.65;9.80;-;-;-;-;-;-;9.72;
B10704601;Școala Gimnazială ”Mărțișor”;8.95;9.80;9.80;9.75;9.65;9.65;-;-;-;-;9.72;
B10799827;Școala Gimnazială nr. 51;8.90;9.45;9.45;10.00;-;-;-;-;-;-;9.72;
B10879307;Colegiul German Goethe;9.80;-;-;9.80;-;-;Limba germană;9.55;-;-;9.71;
B12544590;Şcoala Gimnazială Fridolin;9.50;-;-;9.85;-;-;Limba germană;9.80;-;-;9.71;
