
B10278070;Şcoala Gimnazială nr. 117;8.90;-;-;6.75;6.70;6.70;-;-;-;-;7.80;
B10662032;Școala Gimnazială nr. 62;8.85;9.30;9.30;6.30;-;-;-;-;-;-;7.80;
B10767304;Liceul Teoretic Internațional de Informatică Bucuresti;8.80;-;-;6.80;-;-;-;-;-;-;7.80;
B10775624;Şcoala Gimnazială Sfânta Treime;8.80;-;-;6.80;6.80;6.80;-;-;-;-;7.80;
B10980468;Școala Gimnazială Șerban-Vodă;8.80;-;-;6.80;-;-;-;-;-;-;7.80;
B11108614;Şcoala Gimnazială Emil Racoviţă;8.80;-;-;6.80;-;-;-;-;-;-;7.80;
B10974145;Școala Gimnazială ”Ferdinand I”;8.65;-;-;6.95;-;-;-;-;-;-;7.80;
B10668374;Şcoala Gimnazială nr. 115;8.55;8.80;8.80;6.60;6.80;6.80;-;-;-;-;7.80;
B10707071;Şcoala Gimnazială nr. 103;8.50;-;-;7.10;-;-;-;-;-;-;7.80;
B10589037;Şcoala Gimnazială Mircea Sântimbreanu;8.50;-;-;7.10;-;-;-;-;-;-;7.80;
B10528385;Școala Gimnazială nr. 195;8.45;-;-;7.15;-;-;-;-;-;-;7.80;
B10725282;Școala Gimnazială Leonardo Da Vinci;8.45;-;-;7.15;-;-;-;-;-;-;7.80;
B11090133;Liceul Teoretic Scoala Europeana Bucuresti;8.45;-;-;7.15;-;-;-;-;-;-;7.80;
B11099236;Şcoala Gimnazială nr. 131;8.45;-;-;7.15;-;-;-;-;-;-;7.80;
B10668932;Şcoala Gimnazială Mircea Sântimbreanu;8.40;-;-;7.20;-;-;-;-;-;-;7.80;
B8002272;Colegiul Naţional Ion Neculce;8.40;-;-;7.20;-;-;-;-;-;-;7.80;
B10639367;Școala Gimnazială Leonardo Da Vinci;8.35;-;-;7.25;-;-;-;-;-;-;7.80;
B10776654;Colegiul Național ”Emil Racoviță”;8.35;-;-;7.25;-;-;-;-;-;-;7.80;
B10735672;Liceul Teoretic Nichita Stănescu;8.35;-;-;7.25;-;-;-;-;-;-;7.80;
B10858919;Liceul Teoretic Dante Alighieri;8.35;-;-;7.25;-;-;-;-;-;-;7.80;
B10722641;Școala Gimnazială nr. 116;8.25;-;-;7.35;-;-;-;-;-;-;7.80;
B10736780;Liceul Teoretic Nichita Stănescu;8.25;8.35;8.35;7.35;7.25;7.25;-;-;-;-;7.80;
B10613762;Şcoala Gimnazială nr. 280;8.20;-;-;7.40;-;-;-;-;-;-;7.80;
B10870800;Școala Gimnazială nr. 20;8.20;-;-;7.40;-;-;-;-;-;-;7.80;
B10840977;Școala Gimnazială „Regina Maria;8.20;-;-;7.40;-;-;-;-;-;-;7.80;
