
B10872524;Colegiul German Goethe;8.55;8.50;8.50;8.10;-;-;Limba germană;7.95;-;-;8.18;
B11115586;Școala Gimnazială „Sfântul Calinic de la Cernica”;9.60;-;-;6.75;-;-;-;-;-;-;8.17;
B8754531;Şcoala Gimnazială nr. 135;9.35;-;-;7.00;-;-;-;-;-;-;8.17;
B10783954;Liceul Teoretic Eugen Lovinescu;9.35;-;-;7.00;-;-;-;-;-;-;8.17;
B8240869;Şcoala Gimnazială nr. 279;9.35;-;-;7.00;-;-;-;-;-;-;8.17;
B10868927;Școala Gimnazială nr. 20;9.25;-;-;7.10;-;-;-;-;-;-;8.17;
B10281189;Şcoala Gimnazială nr. 178;9.20;-;-;7.15;-;-;-;-;-;-;8.17;
B11010877;Şcoala Gimnazială Ion Dumitriu;9.20;-;-;7.15;-;-;-;-;-;-;8.17;
B11096282;Şcoala Gimnazială nr. 131;9.15;-;-;7.20;-;-;-;-;-;-;8.17;
B8854230;Şcoala Gimnazială nr. 197;9.10;-;-;7.25;-;-;-;-;-;-;8.17;
B10775034;Şcoala Gimnazială Sfânta Treime;9.00;-;-;7.40;7.35;7.35;-;-;-;-;8.17;
B7948153;Colegiul Naţional Ion Neculce;9.00;-;-;7.35;-;-;-;-;-;-;8.17;
B10701572;Școala Gimnazială ”Mărțișor”;9.00;9.30;9.30;7.05;-;-;-;-;-;-;8.17;
B10502891;Şcoala Gimnazială nr. 169;8.95;-;-;7.40;-;-;-;-;-;-;8.17;
B10481290;Școala Gimnazială Nicolae Labiș;8.95;-;-;7.25;7.40;7.40;-;-;-;-;8.17;
B10867337;Școala Gimnazială nr. 20;8.85;-;-;7.50;-;-;-;-;-;-;8.17;
B11019319;Şcoala Gimnazială nr. 194;8.80;-;-;7.55;-;-;-;-;-;-;8.17;
B10734351;Şcoala Gimnazială nr. 113;8.75;-;-;7.60;-;-;-;-;-;-;8.17;
B10273339;Şcoala Gimnazială nr. 117;8.75;-;-;7.60;-;-;-;-;-;-;8.17;
B12155948;Şcoala Gimnazială Sfintii Voievozi;8.75;-;-;7.60;-;-;-;-;-;-;8.17;
B10877458;Şcoala Gimnazială I. G. Duca;8.75;-;-;7.60;-;-;-;-;-;-;8.17;
B11147151;Şcoala Gimnazială Sfinţii Constantin și Elena;8.70;-;-;7.65;-;-;-;-;-;-;8.17;
B11036574;Liceul Teoretic Marin Preda;8.65;-;-;7.70;-;-;-;-;-;-;8.17;
B10683710;Colegiul Național Școala Centrală”;8.65;8.90;8.90;7.45;7.45;7.45;-;-;-;-;8.17;
B10493625;Şcoala Gimnazială Adrian Păunescu;8.65;9.00;9.00;7.35;7.35;7.35;-;-;-;-;8.17;
