
B10734282;Şcoala Gimnazială nr. 190;8.40;-;-;8.70;-;-;-;-;-;-;8.55;
B10867517;Școala Gimnazială nr. 80;8.40;-;-;8.70;-;-;-;-;-;-;8.55;
B13194041;Școala Gimnazială nr. 78;8.40;8.70;8.70;8.40;8.40;8.40;-;-;-;-;8.55;
B10829530;Colegiul German Goethe;8.40;8.30;8.30;8.35;-;-;Limba germană;9.00;-;-;8.55;
B12860684;Liceul Teoretic Dante Alighieri;8.35;-;-;7.60;-;-;Limba italiană;9.70;-;-;8.55;
B10731245;Şcoala Gimnazială nr. 206;8.30;-;-;8.80;-;-;-;-;-;-;8.55;
B10703870;Liceul Teoretic Nichita Stănescu;8.30;8.45;8.45;8.65;8.65;8.65;-;-;-;-;8.55;
B9887175;Şcoala Gimnazială Sfântul Andrei;8.25;-;-;8.85;-;-;-;-;-;-;8.55;
B10480621;Școala Gimnazială nr. 27;8.20;-;-;8.90;-;-;-;-;-;-;8.55;
B10607636;Liceul Teoretic Bilingv Miguel de Cervantes;8.20;-;-;8.90;-;-;-;-;-;-;8.55;
B11117711;Liceul Teoretic Bilingv ”Ita Wegman”;8.15;-;-;8.95;-;-;-;-;-;-;8.55;
B11056787;Școala Gimnazială nr. 82;8.10;-;-;9.05;9.00;9.00;-;-;-;-;8.55;
B11092481;Școala Gimnazială Leonardo Da Vinci;8.10;-;-;9.00;-;-;-;-;-;-;8.55;
B7910622;Liceul Teoretic Bilingv Miguel de Cervantes;8.10;-;-;9.00;-;-;-;-;-;-;8.55;
B10855778;Liceul Teoretic Dante Alighieri;8.10;-;-;8.25;-;-;Limba italiană;9.30;-;-;8.55;
B10776891;Liceul Teoretic Bilingv ”Ita Wegman”;8.05;8.80;8.80;8.30;-;-;-;-;-;-;8.55;
B10720980;Școala Gimnazială ”George Bacovia”;8.00;-;-;9.10;-;-;-;-;-;-;8.55;
B10755311;Școala Gimnazială nr. 81;8.00;-;-;9.10;-;-;-;-;-;-;8.55;
B10766797;Școala Gimnazială Maria Rosetti;7.90;7.85;7.85;9.25;-;-;-;-;-;-;8.55;
B10122264;Şcoala Gimnazială nr. 150;7.90;-;-;9.20;-;-;-;-;-;-;8.55;
B10612827;Școala Gimnazială Metropolitană Arc;7.90;-;-;9.20;-;-;-;-;-;-;8.55;
B10796293;Școala Gimnazială nr. 51;7.85;7.85;7.85;9.05;9.25;9.25;-;-;-;-;8.55;
B10615027;Liceul Teoretic Internațional de Informatică Bucuresti;7.80;7.80;7.80;9.30;-;-;-;-;-;-;8.55;
B10782499;Şcoala Gimnazială nr. 179;7.65;-;-;9.45;-;-;-;-;-;-;8.55;
B10734260;Şcoala Gimnazială nr. 113;7.65;-;-;9.45;-;-;-;-;-;-;8.55;
