
B10925038;Școala Gimnazială nr. 95;5.20;-;-;4.00;-;-;-;-;-;-;4.60;
B11115556;Şcoala Gimnazială nr. 197;5.20;5.20;5.20;4.00;4.00;4.00;-;-;-;-;4.60;
B8818464;Liceul Teoretic Dimitrie Bolintineanu;5.20;-;-;4.00;-;-;-;-;-;-;4.60;
B11053178;Şcoala Gimnazială Petre Ghelmez;5.20;-;-;4.00;-;-;-;-;-;-;4.60;
B10532433;Şcoala Gimnazială George Călinescu;5.10;-;-;4.10;-;-;-;-;-;-;4.60;
B11000553;Școala Gimnazială nr. 41;5.00;-;-;4.20;-;-;-;-;-;-;4.60;
B10996576;Școala Gimnazială ”Sf. Silvestru”;5.00;-;-;4.20;-;-;-;-;-;-;4.60;
B11110324;Școala Gimnazială nr. 88;4.70;-;-;4.50;-;-;-;-;-;-;4.60;
B10777682;Şcoala Gimnazială Regele Mihai I;4.60;-;-;4.60;-;-;-;-;-;-;4.60;
B10982837;Şcoala Gimnazială nr. 125;4.60;5.55;5.55;3.70;3.65;3.65;-;-;-;-;4.60;
B11053768;Şcoala Gimnazială Petre Ghelmez;4.50;-;-;4.70;-;-;-;-;-;-;4.60;
B10844846;Școala Gimnazială Cezar Bolliac;4.45;-;-;4.75;-;-;-;-;-;-;4.60;
B10725143;Liceul Tehnologic ”Sfântul Pantelimon”;4.20;-;-;5.00;-;-;-;-;-;-;4.60;
B10820935;Școala Gimnazială ”Maica Domnului”;4.20;-;-;5.00;-;-;-;-;-;-;4.60;
B10482252;Școala Gimnazială nr. 39;3.70;-;-;5.50;-;-;-;-;-;-;4.60;
B11005448;Liceul Teoretic Nicolae Iorga;3.70;-;-;5.50;-;-;-;-;-;-;4.60;
B11045239;Şcoala Gimnazială nr. 183;3.20;-;-;6.00;-;-;-;-;-;-;4.60;
B10856844;Şcoala Gimnazială General Eremia Grigorescu;5.55;-;-;3.60;-;-;-;-;-;-;4.57;
B12888566;Şcoala Gimnazială Ion Dumitriu;5.55;-;-;3.60;-;-;-;-;-;-;4.57;
B10778210;Liceul de Arte Plastice Nicolae Tonitza;5.35;5.60;5.60;3.55;-;-;-;-;-;-;4.57;
B10736422;Şcoala Gimnazială George Călinescu;5.15;-;-;4.00;-;-;-;-;-;-;4.57;
B7938841;Școala Gimnazială nr. 66;5.15;-;-;4.00;-;-;-;-;-;-;4.57;
B10933695;Școala Gimnazială ”Ferdinand I”;5.15;-;-;4.00;-;-;-;-;-;-;4.57;
B10823025;Colegiul Naţional de Arte Dinu Lipatti;5.10;-;-;4.05;-;-;-;-;-;-;4.57;
B10899797;Școala Gimnazială nr. 95;5.05;-;-;4.10;-;-;-;-;-;-;4.57;
