
B10273007;Colegiul Naţional Grigore Moisil;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10296211;Colegiul Naţional Grigore Moisil;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10647470;Şcoala Gimnazială Constantin Brâncuşi;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10838871;Școala Gimnazială „Regina Maria;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10310239;Şcoala Gimnazială Sfântul Andrei;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10989374;Şcoala Gimnazială nr. 179;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10781569;Şcoala Gimnazială nr. 179;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10784129;Şcoala Gimnazială nr. 179;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10645499;Liceul Teoretic Nicolae Iorga;9.50;-;-;10.00;-;-;-;-;-;-;9.75;
B10282297;Colegiul Naţional Grigore Moisil;9.45;9.50;9.50;9.80;10.00;10.00;-;-;-;-;9.75;
B10860236;Colegiul German Goethe;9.40;-;-;10.00;-;-;Limba germană;9.85;-;-;9.75;
B10757290;Școala Gimnazială nr. 195;9.35;9.50;9.50;10.00;-;-;-;-;-;-;9.75;
B10877218;Colegiul German Goethe;9.35;9.40;9.40;9.80;9.95;9.95;Limba germană;9.90;-;-;9.75;
B10535054;Școala Gimnazială Avram Iancu;9.30;9.70;9.70;9.55;9.80;9.80;-;-;-;-;9.75;
B10598947;Liceul Teoretic Internațional de Informatică Bucuresti;9.15;9.50;9.50;10.00;-;-;-;-;-;-;9.75;
B10775945;Liceul Teoretic Internațional de Informatică Bucuresti;9.15;9.50;9.50;10.00;-;-;-;-;-;-;9.75;
B10321539;Şcoala Gimnazială nr. 169;9.15;9.60;9.60;9.90;-;-;-;-;-;-;9.75;
B9543585;Școala Gimnazială nr. 79;9.15;9.70;9.70;9.80;-;-;-;-;-;-;9.75;
B10831957;Colegiul German Goethe;9.15;9.75;9.75;9.75;-;-;Limba germană;9.75;-;-;9.75;
B10769089;Școala Gimnazială nr. 97;9.10;9.50;9.50;10.00;-;-;-;-;-;-;9.75;
B11110701;Școala Gimnazială nr. 28;9.05;9.50;9.50;10.00;-;-;-;-;-;-;9.75;
B10542232;Liceul Teoretic Internațional de Informatică Bucuresti;9.00;9.60;9.60;9.90;-;-;-;-;-;-;9.75;
B11115624;Şcoala Gimnazială nr. 197;8.90;9.50;9.50;10.00;-;-;-;-;-;-;9.75;
B10766222;Liceul Teoretic Internațional de Informatică Bucuresti;8.85;9.50;9.50;10.00;-;-;-;-;-;-;9.75;
B10847215;Colegiul German Goethe;9.65;-;-;9.90;-;-;Limba germană;9.65;-;-;9.73;
