
B10463224;Şcoala Gimnazială Constantin Brâncuşi;7.95;8.05;8.05;7.75;-;-;-;-;-;-;7.90;
B10127229;Liceul Teoretic Ion Barbu;7.90;7.30;7.30;8.30;8.50;8.50;-;-;-;-;7.90;
B10753569;Școala Gimnazială nr. 149;7.80;-;-;8.00;8.00;8.00;-;-;-;-;7.90;
B10483355;Școala Gimnazială nr. 86;7.80;-;-;8.00;-;-;-;-;-;-;7.90;
B11084717;Şcoala Gimnazială nr. 142;7.80;-;-;8.00;-;-;-;-;-;-;7.90;
B10657198;Școala Gimnazială nr. 56;7.80;8.40;8.40;7.95;7.40;7.40;-;-;-;-;7.90;
B11043120;Şcoala Gimnazială nr. 156;7.70;-;-;8.10;-;-;-;-;-;-;7.90;
B10173265;Liceul Teoretic ”Lucian Blaga”;7.65;-;-;8.15;-;-;-;-;-;-;7.90;
B10645384;Școala Gimnazială Liviu Rebreanu;7.55;-;-;8.25;-;-;-;-;-;-;7.90;
B10973953;Şcoala Gimnazială nr. 133;7.50;-;-;8.30;-;-;-;-;-;-;7.90;
B10126874;Liceul Teoretic Internațional de Informatică Bucuresti;7.50;-;-;8.30;-;-;-;-;-;-;7.90;
B10614152;Şcoala Gimnazială Constantin Brâncuşi;7.50;-;-;8.30;-;-;-;-;-;-;7.90;
B9873782;Şcoala Gimnazială nr. 279;7.50;7.70;7.70;8.10;-;-;-;-;-;-;7.90;
B10904590;Şcoala Gimnazială nr. 96;7.45;-;-;8.35;-;-;-;-;-;-;7.90;
B10485909;Şcoala Gimnazială nr. 7;7.45;-;-;8.35;-;-;-;-;-;-;7.90;
B11007297;Școala Gimnazială nr. 24;7.40;7.50;7.50;8.35;8.30;8.30;-;-;-;-;7.90;
B10898981;Școala Gimnazială „Regina Maria;7.35;7.85;7.85;8.00;7.95;7.95;-;-;-;-;7.90;
B10798458;Colegiul German Goethe;7.30;-;-;9.05;-;-;Limba germană;7.35;-;-;7.90;
B11030945;Liceul Teoretic Marin Preda;7.30;-;-;8.50;-;-;-;-;-;-;7.90;
B9571927;Şcoala Gimnazială General Eremia Grigorescu;7.30;8.05;8.05;7.75;-;-;-;-;-;-;7.90;
B11102308;Şcoala Gimnazială nr. 127;7.25;-;-;8.55;-;-;-;-;-;-;7.90;
B10796840;Şcoala Gimnazială nr. 309;7.25;7.30;7.30;8.50;-;-;-;-;-;-;7.90;
B10680089;Liceul Teoretic Dimitrie Bolintineanu;7.20;7.15;7.15;8.65;-;-;-;-;-;-;7.90;
B10798366;Colegiul German Goethe;7.00;7.50;7.50;8.70;-;-;Limba germană;7.55;7.50;7.50;7.90;
B7975664;Școala Gimnazială nr. 80;6.85;7.05;7.05;8.55;8.75;8.75;-;-;-;-;7.90;
