
B10620684;Şcoala Gimnazială nr. 169;6.60;6.70;6.70;6.00;6.60;6.60;-;-;-;-;6.65;
B11046133;Şcoala Gimnazială Sfânta Treime;6.50;-;-;6.80;-;-;-;-;-;-;6.65;
B10503265;Şcoala Gimnazială nr. 163;6.45;-;-;6.85;-;-;-;-;-;-;6.65;
B10932088;Școala Gimnazială nr. 32;6.40;-;-;6.90;-;-;-;-;-;-;6.65;
B11046746;Şcoala Gimnazială Petre Ghelmez;6.35;-;-;7.00;6.95;6.95;-;-;-;-;6.65;
B10307875;Şcoala Gimnazială I. Heliade Rădulescu;6.35;-;-;6.95;-;-;-;-;-;-;6.65;
B7981790;Şcoala Gimnazială nr. 127;6.30;-;-;7.00;-;-;-;-;-;-;6.65;
B10625613;Școala Gimnazială nr. 195;6.30;6.45;6.45;6.70;6.85;6.85;-;-;-;-;6.65;
B10937416;Şcoala Gimnazială nr. 84;6.25;-;-;7.05;-;-;-;-;-;-;6.65;
B10327090;Școala Gimnazială nr. 66;6.25;7.00;7.00;6.25;6.30;6.30;-;-;-;-;6.65;
B10715531;Școala Gimnazială nr. 80;6.20;-;-;7.10;-;-;-;-;-;-;6.65;
B10555312;Şcoala Gimnazială nr. 2;6.20;-;-;7.10;-;-;-;-;-;-;6.65;
B10629496;Școala Gimnazială nr. 195;6.15;5.90;5.90;7.40;-;-;-;-;-;-;6.65;
B10517638;Şcoala Gimnazială nr. 108;6.15;-;-;7.15;-;-;-;-;-;-;6.65;
B10997914;Școala Gimnazială ”George Bacovia”;6.10;-;-;7.20;-;-;-;-;-;-;6.65;
B10842733;Liceul Teoretic Waldorf;6.05;-;-;7.25;-;-;-;-;-;-;6.65;
B11047413;Școala Gimnazială nr. 82;6.00;-;-;7.30;-;-;-;-;-;-;6.65;
B10546761;Școala Gimnazială nr. 66;6.00;-;-;7.30;-;-;-;-;-;-;6.65;
B12302643;Liceul Teoretic Dante Alighieri;5.90;-;-;7.40;-;-;-;-;-;-;6.65;
B10797838;Școala Gimnazială nr. 40;5.75;-;-;7.55;-;-;-;-;-;-;6.65;
B10985015;Şcoala Gimnazială nr. 133;5.70;-;-;7.60;-;-;-;-;-;-;6.65;
B10128473;Şcoala Gimnazială Alexandru Costescu;5.70;-;-;7.60;-;-;-;-;-;-;6.65;
B10281263;Școala Gimnazială nr. 27;5.60;5.10;5.10;8.20;-;-;-;-;-;-;6.65;
B10283864;Şcoala Gimnazială nr. 188;5.55;-;-;7.75;-;-;-;-;-;-;6.65;
B10850301;Școala Gimnazială Mihai Botez;5.50;-;-;7.80;-;-;-;-;-;-;6.65;
