
B10961951;Şcoala Gimnazială nr. 194;6.75;6.50;6.50;8.60;-;-;-;-;-;-;7.55;
B10502694;Liceul Teoretic Bilingv Miguel de Cervantes;6.75;6.70;6.70;8.40;-;-;-;-;-;-;7.55;
B10278732;Școala Gimnazială nr. 39;6.70;-;-;8.40;-;-;-;-;-;-;7.55;
B13450326;Liceul Teoretic Ștefan Odobleja;6.65;-;-;8.45;-;-;-;-;-;-;7.55;
B10896199;Școala Gimnazială nr. 95;6.65;7.00;7.00;8.10;-;-;-;-;-;-;7.55;
B10516891;Şcoala Gimnazială General Eremia Grigorescu;6.65;7.50;7.50;7.60;-;-;-;-;-;-;7.55;
B11000836;Liceul Teoretic Nicolae Iorga;6.45;6.50;6.50;8.60;8.60;8.60;-;-;-;-;7.55;
B10437696;Școala Gimnazială nr. 195;6.40;6.85;6.85;8.25;-;-;-;-;-;-;7.55;
B10278345;Școala Gimnazială nr. 39;6.30;7.25;7.25;7.85;-;-;-;-;-;-;7.55;
B10794099;Școala Gimnazială Leonardo Da Vinci;6.25;-;-;8.60;8.85;8.85;-;-;-;-;7.55;
B12170712;Liceul Teoretic ”Ady Endre”;7.80;-;-;6.15;-;-;Limba maghiară;8.65;-;-;7.53;
B10314318;Școala Gimnazială nr. 39;8.90;-;-;6.15;-;-;-;-;-;-;7.52;
B10310785;Școala Gimnazială „Regina Maria;8.65;9.10;9.10;5.95;-;-;-;-;-;-;7.52;
B10996610;Școala Gimnazială nr. 28;8.60;-;-;6.45;-;-;-;-;-;-;7.52;
B10820733;Liceul Teoretic Dante Alighieri;8.55;-;-;6.50;-;-;-;-;-;-;7.52;
B10538078;Școala Gimnazială nr. 62;8.55;-;-;6.50;-;-;-;-;-;-;7.52;
B10810790;Şcoala Gimnazială nr. 206;8.50;-;-;6.55;-;-;-;-;-;-;7.52;
B9543840;Școala Gimnazială nr. 200;8.50;-;-;6.55;-;-;-;-;-;-;7.52;
B10935866;Școala Gimnazială Ionel Teodoreanu;8.50;-;-;6.55;-;-;-;-;-;-;7.52;
B10970991;Şcoala Gimnazială Nicolae Titulescu;8.40;-;-;6.65;-;-;-;-;-;-;7.52;
B10503530;Școala Gimnazială ”Mărțișor”;8.20;-;-;6.85;-;-;-;-;-;-;7.52;
B10769605;Școala Gimnazială nr.307;8.20;-;-;6.55;6.85;6.85;-;-;-;-;7.52;
B10900516;Școala Gimnazială nr. 308;8.15;-;-;6.90;-;-;-;-;-;-;7.52;
B10948197;Şcoala Gimnazială nr. 178;8.15;-;-;6.90;-;-;-;-;-;-;7.52;
B10711316;Școala Gimnazială nr. 56;8.15;-;-;6.90;-;-;-;-;-;-;7.52;
