

B8852336;Şcoala Gimnazială General Eremia Grigorescu;4.35;-;-;4.15;-;-;-;-;-;-;4.25;
B10592262;Școala Gimnazială ”Grigorie Ghica Voievod”;4.30;-;-;4.20;-;-;-;-;-;-;4.25;
B10854817;Şcoala Gimnazială Mircea Sântimbreanu;4.30;-;-;4.20;-;-;-;-;-;-;4.25;
B11067640;Şcoala Gimnazială General Eremia Grigorescu;4.30;-;-;4.20;-;-;-;-;-;-;4.25;
B10094239;Şcoala Gimnazială George Călinescu;4.20;4.40;4.40;4.10;4.10;4.10;-;-;-;-;4.25;
B10341805;Școala Gimnazială nr. 99;4.05;5.00;5.00;3.50;-;-;-;-;-;-;4.25;
B10767906;Școala Gimnazială nr. 80;4.00;3.70;3.70;4.70;4.80;4.80;-;-;-;-;4.25;
B10941418;Şcoala Gimnazială nr. 84;4.00;-;-;4.50;-;-;-;-;-;-;4.25;
B11102283;Şcoala Gimnazială nr. 131;4.00;-;-;4.50;-;-;-;-;-;-;4.25;
B8480931;Şcoala Gimnazială nr. 136;3.90;-;-;4.60;-;-;-;-;-;-;4.25;
B9583442;Şcoala Gimnazială nr. 143;3.85;-;-;4.65;-;-;-;-;-;-;4.25;
B10895458;Școala Gimnazială ”Sf. Silvestru”;3.80;-;-;4.70;-;-;-;-;-;-;4.25;
B10694515;Şcoala Gimnazială nr. 190;3.80;-;-;4.70;-;-;-;-;-;-;4.25;
B10763651;Şcoala Gimnazială nr. 103;3.80;-;-;4.70;-;-;-;-;-;-;4.25;
B10932044;Școala Gimnazială „Regina Maria;3.80;3.80;3.80;4.60;4.70;4.70;-;-;-;-;4.25;
B12186472;Școala Gimnazială nr. 71;3.65;-;-;4.85;-;-;-;-;-;-;4.25;
B10291361;Colegiul Naţional de Muzică George Enescu;3.50;4.00;4.00;4.50;-;-;-;-;-;-;4.25;
B10791282;Școala Gimnazială nr. 40;3.30;-;-;5.20;-;-;-;-;-;-;4.25;
B11091968;Școala Gimnazială Voievod Neagoe Basarab;3.30;-;-;5.20;-;-;-;-;-;-;4.25;
B10288018;Şcoala Gimnazială nr. 188;3.00;-;-;5.50;-;-;-;-;-;-;4.25;
B11043923;Şcoala Gimnazială General Eremia Grigorescu;3.00;-;-;5.50;-;-;-;-;-;-;4.25;
B4225151;Liceul cu Program Sportiv Mircea Eliade;2.80;-;-;5.70;-;-;-;-;-;-;4.25;
B7895392;Școala Gimnazială Ionel Teodoreanu;2.50;-;-;6.00;-;-;-;-;-;-;4.25;
B10814202;Şcoala Gimnazială nr. 126;2.45;-;-;6.05;-;-;-;-;-;-;4.25;
B8846110;Şcoala Gimnazială nr. 162;4.55;-;-;3.90;-;-;-;-;-;-;4.22;
