
B10721442;Şcoala Gimnazială nr. 117;8.90;9.40;9.40;9.90;-;-;-;-;-;-;9.65;
B10724411;Şcoala Gimnazială Sfântul Andrei;8.80;9.35;9.35;9.95;-;-;-;-;-;-;9.65;
B10862313;Colegiul Naţional Mihai Eminescu;8.80;9.55;9.55;9.75;-;-;-;-;-;-;9.65;
B10665321;Școala Gimnazială nr. 97;8.75;9.30;9.30;10.00;-;-;-;-;-;-;9.65;
B9996143;Şcoala Gimnazială nr. 150;8.70;9.40;9.40;9.90;-;-;-;-;-;-;9.65;
B10667101;Școala Gimnazială nr. 195;8.70;9.50;9.50;9.80;-;-;-;-;-;-;9.65;
B10507089;Scoala Gimnaziala ALETHEEA;8.60;9.35;9.35;9.85;9.95;9.95;-;-;-;-;9.65;
B10824324;Şcoala Gimnazială nr. 179;8.50;9.45;9.45;9.85;-;-;-;-;-;-;9.65;
B10816558;Colegiul German Goethe;9.40;-;-;9.50;-;-;Limba germană;10.00;-;-;9.63;
B10825073;Colegiul German Goethe;9.00;9.60;9.60;9.50;-;-;Limba germană;9.75;9.80;9.80;9.63;
B10895236;Şcoala Gimnazială nr. 280;10.00;-;-;9.25;-;-;-;-;-;-;9.62;
B10837043;Şcoala Gimnazială I. G. Duca;10.00;-;-;9.25;-;-;-;-;-;-;9.62;
B7995579;Liceul Teoretic „Sfinții Trei Ierarhi;9.85;-;-;9.55;9.40;9.40;-;-;-;-;9.62;
B11091818;Școala Gimnazială nr. 112;9.85;-;-;9.40;-;-;-;-;-;-;9.62;
B10057696;Şcoala Gimnazială nr. 150;9.85;-;-;9.40;-;-;-;-;-;-;9.62;
B10612622;Școala Gimnazială Ionel Teodoreanu;9.85;-;-;9.40;-;-;-;-;-;-;9.62;
B10770067;Şcoala Gimnazială nr. 113;9.85;-;-;9.40;-;-;-;-;-;-;9.62;
B10583682;Școala Gimnazială nr. 195;9.85;-;-;9.40;-;-;-;-;-;-;9.62;
B10985274;Școala Gimnazială ”George Bacovia”;9.85;-;-;9.40;-;-;-;-;-;-;9.62;
B10993995;Şcoala Gimnazială nr. 133;9.80;-;-;9.45;-;-;-;-;-;-;9.62;
B10799172;Şcoala Gimnazială Constantin Brâncuşi;9.80;-;-;9.45;-;-;-;-;-;-;9.62;
B10490473;Liceul Teoretic Alexandru Vlahuţă;9.80;-;-;9.45;-;-;-;-;-;-;9.62;
B11000525;Liceul Teoretic Nicolae Iorga;9.80;-;-;9.45;-;-;-;-;-;-;9.62;
B10614613;Şcoala Gimnazială nr. 206;9.80;-;-;9.45;-;-;-;-;-;-;9.62;
B10933870;Școala Gimnazială Ionel Teodoreanu;9.80;-;-;9.45;-;-;-;-;-;-;9.62;
