
B6663801;Liceul Teoretic Genesis College;8.65;9.00;9.00;9.70;-;-;-;-;-;-;9.35;
B11100801;Liceul Teoretic Internațional de Informatică Bucuresti;8.60;8.70;8.70;10.00;-;-;-;-;-;-;9.35;
B11059078;Şcoala Gimnazială Herăstrău;8.60;9.00;9.00;9.70;-;-;-;-;-;-;9.35;
B10310465;Școala Gimnazială nr. 79;8.55;8.75;8.75;9.95;-;-;-;-;-;-;9.35;
B10298605;Școala Gimnazială nr. 49;8.50;9.30;9.30;9.40;-;-;-;-;-;-;9.35;
B10503209;Liceul Teoretic Bilingv Miguel de Cervantes;8.45;8.90;8.90;9.80;-;-;-;-;-;-;9.35;
B10776529;Şcoala Gimnazială Titu Maiorescu;8.25;9.00;9.00;9.70;-;-;-;-;-;-;9.35;
B13399699;Liceul Teoretic Internațional de Informatică Bucuresti;8.15;8.75;8.75;9.95;9.95;9.95;-;-;-;-;9.35;
B11001703;Liceul Teoretic Nicolae Iorga;8.15;8.80;8.80;9.90;-;-;-;-;-;-;9.35;
B11090921;Liceul Teoretic Scoala Europeana Bucuresti;8.05;8.90;8.90;9.85;9.80;9.80;-;-;-;-;9.35;
B10653784;Colegiul Romano-Catolic Sfântul Iosif;8.05;9.05;9.05;9.65;-;-;-;-;-;-;9.35;
B12299899;Şcoala Gimnazială Fridolin;9.15;9.25;9.25;9.70;-;-;Limba germană;8.85;9.05;9.05;9.33;
B10792017;Colegiul German Goethe;8.45;9.40;9.40;7.70;8.90;8.90;Limba germană;9.70;-;-;9.33;
B10676962;Şcoala Gimnazială nr. 117;9.80;-;-;8.85;-;-;-;-;-;-;9.32;
B10292468;Școala Gimnazială nr.307;9.80;-;-;8.85;-;-;-;-;-;-;9.32;
B10974047;Şcoala Gimnazială nr. 133;9.80;-;-;8.85;-;-;-;-;-;-;9.32;
B11084538;Şcoala Gimnazială nr. 142;9.80;-;-;8.85;-;-;-;-;-;-;9.32;
B10896375;Școala Gimnazială nr. 149;9.80;-;-;8.85;-;-;-;-;-;-;9.32;
B10770380;Şcoala Gimnazială nr. 113;9.75;-;-;8.90;-;-;-;-;-;-;9.32;
B10998056;Școala Gimnazială nr. 28;9.75;-;-;8.90;-;-;-;-;-;-;9.32;
B10711275;Școala Gimnazială nr. 56;9.70;-;-;8.95;-;-;-;-;-;-;9.32;
B10519479;Şcoala Gimnazială Pia Brătianu;9.70;-;-;8.85;8.95;8.95;-;-;-;-;9.32;
B10545755;Şcoala Gimnazială Pia Brătianu;9.65;-;-;9.00;-;-;-;-;-;-;9.32;
B10586971;Școala Gimnazială Avram Iancu;9.65;-;-;9.00;-;-;-;-;-;-;9.32;
B10725014;Școala Gimnazială Nicolae Labiș;9.65;-;-;9.00;-;-;-;-;-;-;9.32;
