
B10604019;Şcoala Gimnazială nr. 190;8.00;-;-;7.00;-;-;-;-;-;-;7.50;
B10629463;Școala Gimnazială nr. 195;8.00;8.20;8.20;6.90;6.80;6.80;-;-;-;-;7.50;
B10842629;Şcoala Gimnazială nr. 179;7.95;-;-;7.05;-;-;-;-;-;-;7.50;
B10534259;Liceul Tehnologic Sf. Antim Ivireanu;7.95;8.70;8.70;6.30;-;-;-;-;-;-;7.50;
B10996096;Şcoala Gimnazială Elena Văcărescu;7.90;-;-;7.00;-;-;Limba germană;7.60;-;-;7.50;
B10649115;Şcoala Gimnazială nr. 190;7.85;7.70;7.70;7.30;-;-;-;-;-;-;7.50;
B10770301;Şcoala Gimnazială nr. 206;7.80;-;-;7.20;-;-;-;-;-;-;7.50;
B10616302;Şcoala Gimnazială nr. 169;7.80;-;-;7.20;-;-;-;-;-;-;7.50;
B10934373;Școala Gimnazială nr. 32;7.80;8.00;8.00;7.00;-;-;-;-;-;-;7.50;
B10769229;Şcoala Gimnazială nr. 206;7.80;8.00;8.00;7.00;-;-;-;-;-;-;7.50;
B7925674;Şcoala Gimnazială Geo Bogza;7.75;7.80;7.80;7.20;-;-;-;-;-;-;7.50;
B10664233;Şcoala Gimnazială nr. 190;7.70;-;-;7.30;-;-;-;-;-;-;7.50;
B10705560;Şcoala Gimnazială nr. 117;7.70;-;-;7.30;-;-;-;-;-;-;7.50;
B10602556;Școala Gimnazială Avram Iancu;7.70;-;-;7.30;-;-;-;-;-;-;7.50;
B1011551;Şcoala Gimnazială nr. 197;7.60;7.35;7.35;7.65;-;-;-;-;-;-;7.50;
B10915263;Școala Gimnazială nr. 165;7.55;-;-;7.45;-;-;-;-;-;-;7.50;
B10786729;Școala Gimnazială nr. 99;7.50;-;-;7.50;-;-;-;-;-;-;7.50;
B10650176;Școala Gimnazială Alexandru Ioan Cuza;7.50;7.50;7.50;7.50;-;-;-;-;-;-;7.50;
B10846176;Şcoala Gimnazială Mircea Sântimbreanu;7.45;-;-;7.55;-;-;-;-;-;-;7.50;
B10869336;Școala Gimnazială „Orizont;7.35;-;-;7.65;-;-;-;-;-;-;7.50;
B10718073;Colegiul Naţional de Arte Dinu Lipatti;7.35;-;-;7.65;-;-;-;-;-;-;7.50;
B10773968;Colegiul Naţional de Muzică George Enescu;7.35;-;-;7.65;-;-;-;-;-;-;7.50;
B10994498;Școala Gimnazială nr. 28;7.30;-;-;7.70;-;-;-;-;-;-;7.50;
B8999095;Şcoala Gimnazială nr. 59;7.30;-;-;7.70;-;-;-;-;-;-;7.50;
B7922863;Colegiul Naţional Ion Neculce;7.25;-;-;7.75;-;-;-;-;-;-;7.50;
