
B10645764;Colegiul Național Bilingv ”George Coșbuc”;8.80;8.65;8.65;9.60;-;-;-;-;-;-;9.12;
B10987518;Şcoala Gimnazială Nicolae Titulescu;8.80;-;-;9.45;-;-;-;-;-;-;9.12;
B10821666;Şcoala Gimnazială Herăstrău;8.80;-;-;9.45;-;-;-;-;-;-;9.12;
B10758512;Şcoala Gimnazială Sfântul Andrei;8.80;-;-;9.45;-;-;-;-;-;-;9.12;
B10656085;Colegiul Romano-Catolic Sfântul Iosif;8.80;-;-;9.45;-;-;-;-;-;-;9.12;
B10543329;Școala Gimnazială nr. 195;8.80;-;-;9.45;-;-;-;-;-;-;9.12;
B10848394;Şcoala Gimnazială nr. 179;8.80;9.25;9.25;9.00;-;-;-;-;-;-;9.12;
B11047354;Școala Gimnazială nr. 82;8.75;-;-;9.50;-;-;-;-;-;-;9.12;
B8831981;Școala Gimnazială nr. 39;8.75;-;-;9.50;-;-;-;-;-;-;9.12;
B9000569;Liceul Teoretic Mihai Ionescu;8.75;-;-;9.50;-;-;-;-;-;-;9.12;
B10627916;Scoala Gimnaziala ALETHEEA;8.75;-;-;9.40;9.50;9.50;-;-;-;-;9.12;
B7877778;Şcoala Gimnazială nr. 280;8.70;-;-;9.55;-;-;-;-;-;-;9.12;
B11071861;Şcoala Gimnazială nr. 194;8.70;8.75;8.75;9.50;-;-;-;-;-;-;9.12;
B12134462;Școala Gimnazială ”Iancului”;8.70;8.95;8.95;9.25;9.30;9.30;-;-;-;-;9.12;
B11004823;Şcoala Gimnazială George Topârceanu;8.65;-;-;9.60;-;-;-;-;-;-;9.12;
B9869680;Şcoala Gimnazială nr. 190;8.65;-;-;9.60;-;-;-;-;-;-;9.12;
B8419283;Liceul Teoretic Internațional de Informatică Bucuresti;8.60;-;-;9.65;-;-;-;-;-;-;9.12;
B10273154;Liceul Teoretic Bilingv Miguel de Cervantes;8.60;-;-;9.65;-;-;-;-;-;-;9.12;
B10056279;Şcoala Gimnazială nr. 150;8.50;-;-;9.75;-;-;-;-;-;-;9.12;
B11069453;Şcoala Gimnazială Herăstrău;8.45;-;-;9.80;-;-;-;-;-;-;9.12;
B10802816;Colegiul Național Bilingv ”George Coșbuc”;8.45;8.60;8.60;9.65;-;-;-;-;-;-;9.12;
B10491140;Şcoala Gimnazială Constantin Brâncuşi;8.35;9.05;9.05;9.20;9.20;9.20;-;-;-;-;9.12;
B8195250;Şcoala Gimnazială Principesa Margareta;8.30;8.45;8.45;9.80;-;-;-;-;-;-;9.12;
B10659265;Școala Gimnazială ”George Bacovia”;8.05;8.75;8.75;9.50;-;-;-;-;-;-;9.12;
B10532545;Colegiul German Goethe;8.70;-;-;9.90;-;-;Limba germană;8.75;-;-;9.11;
