
B10869652;Liceul Teoretic King George;8.25;9.00;9.00;9.95;-;-;-;-;-;-;9.47;
B10897378;Școala Gimnazială nr. 149;8.00;9.25;9.25;9.70;-;-;-;-;-;-;9.47;
B12545375;Şcoala Gimnazială Fridolin;9.60;-;-;9.00;-;-;Limba germană;9.80;-;-;9.46;
B10822891;Colegiul German Goethe;9.25;-;-;9.45;-;-;Limba germană;9.70;-;-;9.46;
B10810799;Colegiul German Goethe;9.00;9.60;9.60;9.70;-;-;Limba germană;9.00;9.10;9.10;9.46;
B10801824;Şcoala Gimnazială nr. 59;10.00;-;-;8.90;-;-;-;-;-;-;9.45;
B11136052;Şcoala Gimnazială I. Heliade Rădulescu;9.90;-;-;9.00;-;-;-;-;-;-;9.45;
B10762892;Școala Gimnazială nr. 56;9.90;-;-;8.95;9.00;9.00;-;-;-;-;9.45;
B10612308;Școala Gimnazială Avram Iancu;9.85;-;-;9.05;-;-;-;-;-;-;9.45;
B10609190;Colegiul Naţional de Muzică George Enescu;9.85;-;-;9.05;-;-;-;-;-;-;9.45;
B11011826;Școala Gimnazială nr. 97;9.80;-;-;9.10;-;-;-;-;-;-;9.45;
B10549466;Liceul Teoretic Jean Monnet;9.80;-;-;9.10;-;-;-;-;-;-;9.45;
B10870175;Şcoala Gimnazială nr. 179;9.75;-;-;9.15;-;-;-;-;-;-;9.45;
B11093613;Şcoala Gimnazială nr. 279;9.75;-;-;9.15;-;-;-;-;-;-;9.45;
B9969045;Școala Gimnazială nr. 4;9.75;-;-;9.15;-;-;-;-;-;-;9.45;
B8493552;Școala Gimnazială nr. 200;9.75;-;-;9.15;-;-;-;-;-;-;9.45;
B11008842;Școala Gimnazială nr. 24;9.75;-;-;9.15;-;-;-;-;-;-;9.45;
B10321327;Școala Gimnazială nr. 79;9.70;-;-;9.20;-;-;-;-;-;-;9.45;
B9578798;Şcoala Gimnazială nr. 143;9.70;-;-;9.20;-;-;-;-;-;-;9.45;
B10732180;Școala Gimnazială nr. 81;9.70;-;-;9.20;-;-;-;-;-;-;9.45;
B10998443;Liceul Teoretic Nicolae Iorga;9.70;-;-;9.20;-;-;-;-;-;-;9.45;
B12835932;Şcoala Gimnazială nr. 129;9.70;-;-;9.20;-;-;-;-;-;-;9.45;
B10340730;Liceul Teoretic Ștefan Odobleja;9.70;-;-;8.95;9.20;9.20;-;-;-;-;9.45;
B10704436;Şcoala Gimnazială Alexandru Costescu;9.65;-;-;9.25;-;-;-;-;-;-;9.45;
B10285681;Colegiul Național ”Victor Babeș”;9.60;-;-;9.30;-;-;-;-;-;-;9.45;
