


B10775656;Școala Gimnazială ”Grigorie Ghica Voievod”;9.80;-;-;9.00;-;-;-;-;-;-;9.40;
B10474200;Școala Gimnazială ”Mărțișor”;9.80;-;-;9.00;-;-;-;-;-;-;9.40;
B10438128;Școala Gimnazială nr. 195;9.80;-;-;9.00;-;-;-;-;-;-;9.40;
B10536096;Liceul de Arte Plastice Nicolae Tonitza;9.80;-;-;9.00;-;-;-;-;-;-;9.40;
B11022434;Şcoala Gimnazială nr. 96;9.80;-;-;9.00;-;-;-;-;-;-;9.40;
B10489289;Liceul Pedagogic Anastasia Popescu;9.75;-;-;9.05;-;-;-;-;-;-;9.40;
B10305955;Colegiul Național Bilingv ”George Coșbuc”;9.75;-;-;9.05;-;-;-;-;-;-;9.40;
B10602873;Școala Gimnazială nr. 88;9.70;-;-;9.10;-;-;-;-;-;-;9.40;
B10506877;Școala Gimnazială nr. 92;9.70;-;-;9.10;-;-;-;-;-;-;9.40;
B10775515;Școala Gimnazială nr. 308;9.70;-;-;9.10;-;-;-;-;-;-;9.40;
B10802146;Şcoala Gimnazială nr. 59;9.70;-;-;9.10;-;-;-;-;-;-;9.40;
B10312359;Școala Gimnazială „Regina Maria;9.70;-;-;9.10;-;-;-;-;-;-;9.40;
B10463637;Şcoala Gimnazială Constantin Brâncuşi;9.65;-;-;9.15;-;-;-;-;-;-;9.40;
B9995657;Școala Gimnazială ”Sf. Silvestru”;9.65;-;-;9.15;-;-;-;-;-;-;9.40;
B10793827;Şcoala Gimnazială Principesa Margareta;9.65;-;-;9.15;-;-;-;-;-;-;9.40;
B10842419;Școala Gimnazială nr. 20;9.65;9.80;9.80;8.90;9.00;9.00;-;-;-;-;9.40;
B10796894;Colegiul German Goethe;9.65;-;-;8.80;-;-;Limba germană;9.75;-;-;9.40;
B10952945;Școala Gimnazială Planeta Copiilor;9.60;9.50;9.50;9.30;9.30;9.30;-;-;-;-;9.40;
B10616547;Colegiul Naţional Elena Cuza;9.60;-;-;9.20;-;-;-;-;-;-;9.40;
B10533071;Şcoala Gimnazială Constantin Brâncuşi;9.60;-;-;9.20;-;-;-;-;-;-;9.40;
B9851029;Şcoala Gimnazială nr. 279;9.60;-;-;9.20;-;-;-;-;-;-;9.40;
B10668006;Şcoala Gimnazială nr. 115;9.60;9.70;9.70;9.20;9.10;9.10;-;-;-;-;9.40;
B11119957;Liceul ''Româno-Finlandez'';9.60;-;-;9.20;-;-;-;-;-;-;9.40;
B10473267;Școala Gimnazială ”Mărțișor”;9.60;-;-;9.20;-;-;-;-;-;-;9.40;
B10892039;Școala Gimnazială nr. 149;9.60;-;-;9.20;-;-;-;-;-;-;9.40;
