
B10667341;Școala Gimnazială nr. 66;5.35;-;-;5.70;-;-;-;-;-;-;5.52;
B10616277;Şcoala Gimnazială nr. 13;5.25;-;-;5.80;-;-;-;-;-;-;5.52;
B10328896;Școala Gimnazială nr. 66;5.20;-;-;5.85;-;-;-;-;-;-;5.52;
B10643999;Şcoala Gimnazială nr. 115;5.20;-;-;5.85;-;-;-;-;-;-;5.52;
B10854972;Şcoala Gimnazială Mircea Sântimbreanu;5.00;-;-;6.05;-;-;-;-;-;-;5.52;
B9334525;Şcoala Gimnazială nr. 169;5.00;-;-;6.05;-;-;-;-;-;-;5.52;
B8007920;Liceul cu Program Sportiv Mircea Eliade;4.70;-;-;6.35;-;-;-;-;-;-;5.52;
B10654196;Școala Gimnazială nr. 189;4.65;-;-;6.40;-;-;-;-;-;-;5.52;
B10590103;Școala Gimnazială nr. 25;4.65;-;-;6.40;-;-;-;-;-;-;5.52;
B10937940;Școala Gimnazială nr. 20;4.55;4.50;4.50;6.55;-;-;-;-;-;-;5.52;
B10818844;Şcoala Gimnazială Sfânta Treime;4.55;-;-;6.50;-;-;-;-;-;-;5.52;
B10531136;Școala Gimnazială nr. 85;4.35;-;-;6.70;-;-;-;-;-;-;5.52;
B10982701;Școala Gimnazială ”Ferdinand I”;4.35;-;-;6.70;-;-;-;-;-;-;5.52;
B10894548;Şcoala Gimnazială nr. 280;4.30;-;-;6.75;-;-;-;-;-;-;5.52;
B10825752;Şcoala Gimnazială Principesa Margareta;4.00;-;-;7.05;-;-;-;-;-;-;5.52;
B11014532;Şcoala Gimnazială Ion Dumitriu;3.85;-;-;7.20;-;-;-;-;-;-;5.52;
B10731772;Liceul Teoretic Nichita Stănescu;3.50;3.85;3.85;7.20;-;-;-;-;-;-;5.52;
B10611710;Liceul Greco-Catolic Timotei Cipariu;7.90;-;-;3.25;3.10;3.10;-;-;-;-;5.50;
B10998280;Colegiul German Goethe;7.65;-;-;7.30;-;-;Limba germană;1.55;-;-;5.50;
B10609731;Liceul Teoretic Eugen Lovinescu;7.30;-;-;3.70;-;-;-;-;-;-;5.50;
B8625843;Școala Gimnazială ”George Bacovia”;7.00;-;-;4.00;-;-;-;-;-;-;5.50;
B10847405;Şcoala Gimnazială nr. 179;6.75;-;-;4.25;-;-;-;-;-;-;5.50;
B10539639;Școala Gimnazială nr. 112;6.60;6.10;6.10;4.90;4.90;4.90;-;-;-;-;5.50;
B10812290;Şcoala Gimnazială nr. 179;6.55;-;-;4.45;-;-;-;-;-;-;5.50;
B8639394;Liceul Teoretic Jean Monnet;6.55;-;-;4.40;4.45;4.45;-;-;-;-;5.50;
