
B10299890;Şcoala Gimnazială Sfinţii Constantin și Elena;7.80;8.00;8.00;9.05;9.10;9.10;-;-;-;-;8.55;
B11100848;Școala Gimnazială Metropolitană Arc;7.75;-;-;9.35;-;-;-;-;-;-;8.55;
B12743623;Școala Gimnazială nr. 56;7.75;8.55;8.55;8.45;8.55;8.55;-;-;-;-;8.55;
B10461679;Şcoala Gimnazială Constantin Brâncuşi;7.70;7.75;7.75;8.70;9.35;9.35;-;-;-;-;8.55;
B11002480;Liceul Teoretic Nicolae Iorga;7.60;7.75;7.75;9.35;-;-;-;-;-;-;8.55;
B10730507;Școala Gimnazială Cezar Bolliac;7.60;7.85;7.85;9.25;-;-;-;-;-;-;8.55;
B10780720;Școala Gimnazială Federico Garcia Lorca;7.60;8.10;8.10;8.80;9.00;9.00;-;-;-;-;8.55;
B11042431;Şcoala Gimnazială nr. 156;7.55;8.20;8.20;8.90;-;-;-;-;-;-;8.55;
B10618690;Şcoala Gimnazială nr. 162;7.45;8.30;8.30;8.80;-;-;-;-;-;-;8.55;
B10622620;Școala Gimnazială nr. 195;7.35;8.10;8.10;9.00;-;-;-;-;-;-;8.55;
B9974162;Școala Gimnazială nr. 112;7.20;8.00;8.00;9.10;-;-;-;-;-;-;8.55;
B10775918;Şcoala Gimnazială Elena Văcărescu;8.60;-;-;8.35;-;-;Limba germană;8.65;-;-;8.53;
B12153862;Liceul Teoretic Dante Alighieri;8.50;8.10;8.10;8.85;-;-;Limba italiană;8.65;-;-;8.53;
B10823436;Colegiul German Goethe;8.50;8.60;8.60;8.05;-;-;Limba germană;9.30;8.95;8.95;8.53;
B10713503;Şcoala Gimnazială Ion Dumitriu;9.70;-;-;7.35;-;-;-;-;-;-;8.52;
B10962021;Şcoala Gimnazială nr. 194;9.50;-;-;7.55;-;-;-;-;-;-;8.52;
B10773299;Şcoala Gimnazială Emil Racoviţă;9.45;-;-;7.60;-;-;-;-;-;-;8.52;
B9994311;Școala Gimnazială nr. 88;9.30;-;-;7.75;-;-;-;-;-;-;8.52;
B9583155;Şcoala Gimnazială nr. 143;9.30;-;-;7.75;-;-;-;-;-;-;8.52;
B11042789;Şcoala Gimnazială nr. 156;9.25;-;-;7.80;-;-;-;-;-;-;8.52;
B9297646;Liceul Teoretic Nichita Stănescu;9.10;-;-;7.95;-;-;-;-;-;-;8.52;
B8991919;Şcoala Gimnazială Sfintii Voievozi;9.05;-;-;8.00;-;-;-;-;-;-;8.52;
B10882538;Liceul Pedagogic Anastasia Popescu;9.05;-;-;8.00;-;-;-;-;-;-;8.52;
B10476941;Liceul Teoretic Internațional de Informatică Bucuresti;9.05;-;-;8.00;-;-;-;-;-;-;8.52;
B10994645;Şcoala Gimnazială nr. 133;9.05;-;-;8.00;-;-;-;-;-;-;8.52;
