
B10761385;Şcoala Gimnazială General Eremia Grigorescu;6.05;-;-;8.00;-;-;-;-;-;-;7.02;
B10739711;Școala Gimnazială ”Maica Domnului”;6.00;6.20;6.20;7.85;-;-;-;-;-;-;7.02;
B10775882;Școala Gimnazială Maria Rosetti;5.70;-;-;8.35;-;-;-;-;-;-;7.02;
B10777313;Școala Gimnazială nr. 81;5.30;5.40;5.40;8.65;-;-;-;-;-;-;7.02;
B11090009;Liceul Teoretic Scoala Europeana Bucuresti;4.40;5.20;5.20;8.85;-;-;-;-;-;-;7.02;
B10985149;Liceul Teoretic ”Ady Endre”;8.80;-;-;7.00;-;-;Limba maghiară;5.20;-;-;7.00;
B8858091;Liceul Teoretic Dimitrie Bolintineanu;8.70;-;-;5.30;-;-;-;-;-;-;7.00;
B11100130;Şcoala Gimnazială nr. 131;8.60;-;-;5.40;-;-;-;-;-;-;7.00;
B10796681;Şcoala Gimnazială nr. 59;8.60;-;-;5.40;-;-;-;-;-;-;7.00;
B8760128;Şcoala Gimnazială nr. 133;8.50;-;-;5.50;-;-;-;-;-;-;7.00;
B10327953;Liceul Teoretic Ștefan Odobleja;7.90;7.90;7.90;6.10;-;-;-;-;-;-;7.00;
B9943021;Școala Gimnazială nr. 4;7.85;-;-;6.15;-;-;-;-;-;-;7.00;
B10794789;Şcoala Gimnazială nr. 59;7.80;-;-;6.20;-;-;-;-;-;-;7.00;
B7911993;Şcoala Gimnazială Geo Bogza;7.80;-;-;6.20;-;-;-;-;-;-;7.00;
B10280512;Liceul de Coregrafie Floria Capsali;7.70;-;-;6.30;-;-;-;-;-;-;7.00;
B11082791;Școala Gimnazială „Sfântul Calinic de la Cernica”;7.65;-;-;6.35;-;-;-;-;-;-;7.00;
B10944071;Şcoala Gimnazială nr. 178;7.65;-;-;6.35;-;-;-;-;-;-;7.00;
B9591760;Şcoala Gimnazială nr. 143;7.55;-;-;6.45;-;-;-;-;-;-;7.00;
B10721922;Şcoala Gimnazială nr. 197;7.55;-;-;6.45;-;-;-;-;-;-;7.00;
B10462357;Şcoala Gimnazială Constantin Brâncuşi;7.50;-;-;6.50;-;-;-;-;-;-;7.00;
B10970263;Şcoala Gimnazială Nicolae Titulescu;7.50;-;-;6.50;-;-;-;-;-;-;7.00;
B10621840;Colegiul Național Școala Centrală”;7.50;-;-;6.50;-;-;-;-;-;-;7.00;
B10762231;Şcoala Gimnazială Sfânta Treime;7.40;-;-;6.60;-;-;-;-;-;-;7.00;
B9979817;Școala Gimnazială nr. 112;7.40;-;-;6.60;-;-;-;-;-;-;7.00;
B10836535;Colegiul Naţional de Muzică George Enescu;7.35;-;-;6.65;-;-;-;-;-;-;7.00;
