

B8457612;Şcoala Gimnazială I. Heliade Rădulescu;7.30;7.15;7.15;8.30;-;-;-;-;-;-;7.72;
B10964415;Şcoala Gimnazială nr. 311;7.30;7.20;7.20;8.25;-;-;-;-;-;-;7.72;
B10630607;Școala Gimnazială nr. 195;7.30;-;-;8.15;-;-;-;-;-;-;7.72;
B10494996;Școala Gimnazială Liviu Rebreanu;7.30;7.70;7.70;7.75;-;-;-;-;-;-;7.72;
B10937276;Şcoala Gimnazială nr. 156;7.15;-;-;8.30;-;-;-;-;-;-;7.72;
B10704281;Şcoala Gimnazială Sfinţii Constantin și Elena;7.10;-;-;8.35;-;-;-;-;-;-;7.72;
B10951375;Liceul Teoretic Bilingv Miguel de Cervantes;6.85;-;-;8.60;-;-;-;-;-;-;7.72;
B10802312;Şcoala Gimnazială nr. 59;6.80;6.95;6.95;8.50;-;-;-;-;-;-;7.72;
B10584287;Școala Gimnazială nr. 31;6.60;6.75;6.75;8.70;-;-;-;-;-;-;7.72;
B12854413;Şcoala Gimnazială nr. 194;6.30;6.60;6.60;8.85;-;-;-;-;-;-;7.72;
B10985805;Liceul Teoretic ”Ady Endre”;7.75;-;-;8.80;-;-;Limba maghiară;6.60;-;-;7.71;
B11024502;Liceul Teoretic Marin Preda;9.45;-;-;5.95;-;-;-;-;-;-;7.70;
B10595223;Școala Gimnazială nr. 31;8.75;-;-;6.65;-;-;-;-;-;-;7.70;
B10693019;Şcoala Gimnazială I. G. Duca;8.75;-;-;6.65;-;-;-;-;-;-;7.70;
B10736905;Școala Gimnazială ”George Bacovia”;8.70;-;-;6.70;-;-;-;-;-;-;7.70;
B10004116;Școala Gimnazială nr. 56;8.60;-;-;6.80;-;-;-;-;-;-;7.70;
B11166025;Liceul Teoretic Internațional de Informatică Bucuresti;8.50;-;-;6.90;-;-;-;-;-;-;7.70;
B10791848;Școala Gimnazială ”Grigorie Ghica Voievod”;8.45;-;-;6.95;-;-;-;-;-;-;7.70;
B10649433;Școala Gimnazială nr. 78;8.40;-;-;7.00;-;-;-;-;-;-;7.70;
B10771835;Școala Gimnazială Nicolae Labiș;8.40;8.85;8.85;6.55;-;-;-;-;-;-;7.70;
B11100556;Şcoala Gimnazială nr. 131;8.35;-;-;7.05;-;-;-;-;-;-;7.70;
B10935591;Școala Gimnazială nr. 165;8.35;-;-;7.05;-;-;-;-;-;-;7.70;
B10698474;Şcoala Gimnazială nr. 6;8.30;-;-;7.10;-;-;-;-;-;-;7.70;
B10783259;Școala Gimnazială nr. 88;8.30;-;-;7.10;7.10;7.10;-;-;-;-;7.70;
B10272137;Școala Gimnazială nr. 27;8.30;-;-;7.10;-;-;-;-;-;-;7.70;
