
B10107627;Școala Gimnazială ”George Bacovia”;8.05;-;-;4.40;4.65;4.65;-;-;-;-;6.35;
B11084731;Şcoala Gimnazială nr. 142;8.00;-;-;4.70;-;-;-;-;-;-;6.35;
B8450915;Școala Gimnazială ”Grigorie Ghica Voievod”;7.70;-;-;5.00;-;-;-;-;-;-;6.35;
B11135294;Școala Gimnazială Copil Dorit;7.65;-;-;5.05;-;-;-;-;-;-;6.35;
B11091280;Școala Gimnazială Voievod Neagoe Basarab;7.60;-;-;5.10;-;-;-;-;-;-;6.35;
B12545083;Şcoala Gimnazială Fridolin;7.20;-;-;5.45;-;-;Limba germană;6.40;-;-;6.35;
B9592732;Şcoala Gimnazială nr. 143;7.00;-;-;5.70;-;-;-;-;-;-;6.35;
B10804156;Şcoala Gimnazială nr. 2;7.00;-;-;5.70;-;-;-;-;-;-;6.35;
B10645213;Şcoala Gimnazială nr. 161;7.00;-;-;5.70;-;-;-;-;-;-;6.35;
B11030885;Şcoala Gimnazială nr. 156;7.00;-;-;5.70;-;-;-;-;-;-;6.35;
B10991710;Școala Gimnazială nr. 46;6.95;-;-;5.75;-;-;-;-;-;-;6.35;
B10331374;Școala Gimnazială Liviu Rebreanu;6.90;-;-;5.80;-;-;-;-;-;-;6.35;
B10932605;Școala Gimnazială nr. 39;6.85;-;-;5.85;-;-;-;-;-;-;6.35;
B10714780;Şcoala Gimnazială nr. 280;6.85;-;-;5.85;-;-;-;-;-;-;6.35;
B10836550;Colegiul Naţional de Muzică George Enescu;6.80;-;-;5.90;-;-;-;-;-;-;6.35;
B10934887;Școala Gimnazială Ionel Teodoreanu;6.80;6.95;6.95;5.75;-;-;-;-;-;-;6.35;
B10843157;Şcoala Gimnazială Mircea Sântimbreanu;6.75;6.50;6.50;6.20;-;-;-;-;-;-;6.35;
B8832215;Şcoala Gimnazială nr. 162;6.55;-;-;6.15;-;-;-;-;-;-;6.35;
B10511552;Școala Gimnazială Federico Garcia Lorca;6.50;-;-;6.20;-;-;-;-;-;-;6.35;
B10996507;Liceul Teoretic Nicolae Iorga;6.50;-;-;6.20;-;-;-;-;-;-;6.35;
B10985349;Şcoala Gimnazială nr. 133;6.45;-;-;6.25;-;-;-;-;-;-;6.35;
B7940863;Școala Gimnazială „Regina Maria;6.40;-;-;6.30;-;-;-;-;-;-;6.35;
B8838957;Liceul Teoretic Dimitrie Bolintineanu;6.40;6.50;6.50;6.25;6.20;6.20;-;-;-;-;6.35;
B10972355;Școala Gimnazială nr. 46;6.35;-;-;6.35;-;-;-;-;-;-;6.35;
B10931102;Școala Gimnazială Ionel Teodoreanu;6.30;-;-;6.40;-;-;-;-;-;-;6.35;
