
B12588350;Şcoala Gimnazială Titu Maiorescu;5.50;-;-;7.15;-;-;-;-;-;-;6.32;
B10650230;Școala Gimnazială Alexandru Ioan Cuza;5.45;-;-;7.20;-;-;-;-;-;-;6.32;
B11065881;Liceul cu Program Sportiv Mircea Eliade;5.45;-;-;7.20;-;-;-;-;-;-;6.32;
B11102321;Şcoala Gimnazială nr. 127;5.30;-;-;7.35;-;-;-;-;-;-;6.32;
B11034258;Şcoala Gimnazială nr. 183;5.30;-;-;7.35;-;-;-;-;-;-;6.32;
B10285936;Școala Gimnazială nr. 27;5.25;-;-;7.40;-;-;-;-;-;-;6.32;
B10899846;Şcoala Gimnazială nr. 280;5.20;-;-;7.45;-;-;-;-;-;-;6.32;
B10472537;Şcoala Gimnazială nr. 84;5.20;-;-;7.45;-;-;-;-;-;-;6.32;
B11093369;Liceul ''Româno-Finlandez'';5.00;-;-;7.65;-;-;-;-;-;-;6.32;
B7927821;Şcoala Gimnazială Geo Bogza;4.75;5.25;5.25;7.40;-;-;-;-;-;-;6.32;
B10800300;Colegiul German Goethe;6.40;-;-;5.95;-;-;Limba germană;6.60;-;-;6.31;
B12896493;Liceul Teoretic Alexandru Vlahuţă;7.40;-;-;9.50;-;-;Limba germană;2.00;-;-;6.30;
B10775978;Școala Gimnazială Cezar Bolliac;7.10;-;-;5.50;5.50;5.50;-;-;-;-;6.30;
B10129454;Colegiul Național ”Emil Racoviță”;7.10;-;-;5.50;-;-;-;-;-;-;6.30;
B10608634;Şcoala Gimnazială Petrache Poenaru;7.10;-;-;5.50;-;-;-;-;-;-;6.30;
B10994084;Şcoala Gimnazială Emil Racoviţă;7.00;-;-;5.60;-;-;-;-;-;-;6.30;
B10771004;Colegiul Naţional de Arte Dinu Lipatti;6.90;-;-;5.70;-;-;-;-;-;-;6.30;
B10600588;Școala Gimnazială nr. 165;6.90;-;-;5.70;-;-;-;-;-;-;6.30;
B8839660;Şcoala Gimnazială nr. 162;6.85;-;-;5.75;-;-;-;-;-;-;6.30;
B9658478;Școala Gimnazială nr. 20;6.75;-;-;5.85;-;-;-;-;-;-;6.30;
B10774418;Şcoala Gimnazială Sfânta Treime;6.75;-;-;5.85;-;-;-;-;-;-;6.30;
B11042866;Şcoala Gimnazială nr. 156;6.70;-;-;5.90;-;-;-;-;-;-;6.30;
B10710572;Școala Gimnazială nr. 56;6.65;-;-;5.95;-;-;-;-;-;-;6.30;
B10935420;Școala Gimnazială Ionel Teodoreanu;6.65;-;-;5.95;-;-;-;-;-;-;6.30;
B10128668;Liceul Teoretic Ion Barbu;6.60;-;-;6.00;-;-;-;-;-;-;6.30;
