
B11139796;Liceul Teoretic Alexandru Vlahuţă;8.55;-;-;9.30;-;-;-;-;-;-;8.92;
B10897233;Şcoala Gimnazială nr. 280;8.55;8.45;8.45;9.25;9.40;9.40;-;-;-;-;8.92;
B7939750;Colegiul Național Bilingv ”George Coșbuc”;8.55;8.60;8.60;9.25;-;-;-;-;-;-;8.92;
B10794924;Colegiul Național Bilingv ”George Coșbuc”;8.50;-;-;9.35;-;-;-;-;-;-;8.92;
B10741187;Şcoala Gimnazială nr. 113;8.50;8.65;8.65;9.20;-;-;-;-;-;-;8.92;
B11166039;Şcoala Gimnazială Herăstrău;8.40;-;-;9.45;-;-;-;-;-;-;8.92;
B10686473;Colegiul Naţional Ion Neculce;8.40;-;-;9.45;-;-;-;-;-;-;8.92;
B10618760;Colegiul Național Școala Centrală”;8.40;-;-;9.45;-;-;-;-;-;-;8.92;
B11046842;Școala Gimnazială nr. 82;8.40;8.75;8.75;9.10;-;-;-;-;-;-;8.92;
B10895901;Școala Gimnazială nr. 195;8.40;9.35;9.35;8.50;-;-;-;-;-;-;8.92;
B8600908;Şcoala Gimnazială Sfintii Voievozi;8.35;-;-;9.50;-;-;-;-;-;-;8.92;
B10990621;Școala Gimnazială ”George Bacovia”;8.35;-;-;9.50;-;-;-;-;-;-;8.92;
B10538756;Şcoala Gimnazială nr. 163;8.30;-;-;9.55;-;-;-;-;-;-;8.92;
B10057233;Şcoala Gimnazială nr. 150;8.30;8.30;8.30;9.55;-;-;-;-;-;-;8.92;
B10282110;Școala Gimnazială nr. 88;8.30;8.85;8.85;9.00;-;-;-;-;-;-;8.92;
B10587730;Școala Gimnazială Avram Iancu;8.25;-;-;9.60;-;-;-;-;-;-;8.92;
B10588282;Şcoala Gimnazială Sf. Nicolae;8.25;8.85;8.85;9.00;-;-;-;-;-;-;8.92;
B10638633;Şcoala Gimnazială I. G. Duca;8.20;8.50;8.50;9.35;9.35;9.35;-;-;-;-;8.92;
B10937874;Şcoala Gimnazială nr. 84;8.20;9.20;9.20;8.65;-;-;-;-;-;-;8.92;
B7991042;Şcoala Gimnazială nr. 5;8.15;8.65;8.65;9.20;-;-;-;-;-;-;8.92;
B10746527;Școala Gimnazială nr. 56;8.15;8.65;8.65;9.20;-;-;-;-;-;-;8.92;
B10994678;Liceul Teoretic Nicolae Iorga;8.10;8.10;8.10;9.75;-;-;-;-;-;-;8.92;
B10979703;Școala Gimnazială nr. 46;8.10;8.75;8.75;9.10;-;-;-;-;-;-;8.92;
B10729968;Şcoala Gimnazială Sfântul Andrei;8.00;8.35;8.35;9.50;-;-;-;-;-;-;8.92;
B10547407;Școala Gimnazială nr. 195;8.00;8.40;8.40;9.45;-;-;-;-;-;-;8.92;
