
B10705599;Școala Gimnazială nr. 67;8.00;-;-;9.25;-;-;-;-;-;-;8.62;
B10314093;Şcoala Gimnazială Sfintii Voievozi;7.95;8.50;8.50;8.75;-;-;-;-;-;-;8.62;
B11047520;Şcoala Gimnazială Titu Maiorescu;7.95;8.90;8.90;8.35;-;-;-;-;-;-;8.62;
B10589020;Liceul cu Program Sportiv Mircea Eliade;7.90;-;-;9.35;-;-;-;-;-;-;8.62;
B10823455;Şcoala Gimnazială Principesa Margareta;7.85;-;-;9.40;-;-;-;-;-;-;8.62;
B10987057;Colegiul Naţional Ion Neculce;7.85;8.40;8.40;8.85;-;-;-;-;-;-;8.62;
B10298207;Şcoala Gimnazială Sfinţii Constantin și Elena;7.85;8.60;8.60;8.65;-;-;-;-;-;-;8.62;
B10647709;Școala Gimnazială nr. 56;7.80;8.15;8.15;9.10;-;-;-;-;-;-;8.62;
B10780823;Școala Gimnazială Federico Garcia Lorca;7.80;8.45;8.45;8.80;-;-;-;-;-;-;8.62;
B10300177;Şcoala Gimnazială I. Heliade Rădulescu;7.70;8.35;8.35;8.90;-;-;-;-;-;-;8.62;
B10870074;Şcoala Gimnazială nr. 183;7.65;8.25;8.25;9.00;-;-;-;-;-;-;8.62;
B10832444;Școala Gimnazială nr. 80;7.55;8.40;8.40;8.85;-;-;-;-;-;-;8.62;
B10826365;Colegiul German Goethe;9.35;-;-;8.90;-;-;Limba germană;7.60;-;-;8.61;
B10798304;Colegiul German Goethe;8.50;8.75;8.75;8.60;-;-;Limba germană;8.50;-;-;8.61;
B10770398;Colegiul German Goethe;7.95;8.80;8.80;7.70;-;-;Limba germană;9.35;-;-;8.61;
B10970359;Colegiul Romano-Catolic Sfântul Iosif;9.55;-;-;7.65;-;-;-;-;-;-;8.60;
B10367882;Şcoala Gimnazială nr. 192;9.50;-;-;7.70;-;-;-;-;-;-;8.60;
B10761769;Şcoala Gimnazială nr. 113;9.40;-;-;7.60;7.80;7.80;-;-;-;-;8.60;
B10328772;Școala Gimnazială nr. 66;9.35;-;-;7.85;-;-;-;-;-;-;8.60;
B11100581;Şcoala Gimnazială nr. 131;9.30;-;-;8.35;7.90;7.90;-;-;-;-;8.60;
B1006501;Şcoala Gimnazială Ion Dumitriu;9.30;-;-;7.90;-;-;-;-;-;-;8.60;
B10614330;Școala Gimnazială Avram Iancu;9.30;-;-;7.85;7.90;7.90;-;-;-;-;8.60;
B9910129;Colegiul Național Școala Centrală”;9.25;-;-;7.95;-;-;-;-;-;-;8.60;
B10996941;Școala Gimnazială nr. 28;9.20;-;-;8.00;-;-;-;-;-;-;8.60;
B10663653;Şcoala Gimnazială nr. 190;9.20;-;-;8.00;-;-;-;-;-;-;8.60;
