
B10850807;Școala Gimnazială nr. 20;6.00;-;-;6.80;-;-;-;-;-;-;6.40;
B10522368;Școala Gimnazială ”Mărțișor”;5.95;-;-;6.85;-;-;-;-;-;-;6.40;
B10608982;Şcoala Gimnazială nr. 169;5.90;-;-;6.90;-;-;-;-;-;-;6.40;
B11141905;Şcoala Gimnazială Grigore Tocilescu;5.80;-;-;7.00;-;-;-;-;-;-;6.40;
B8870875;Şcoala Gimnazială Sfinţii Constantin și Elena;5.75;5.90;5.90;7.10;6.90;6.90;-;-;-;-;6.40;
B8111473;Şcoala Gimnazială nr. 126;5.75;-;-;7.05;-;-;-;-;-;-;6.40;
B10645464;Școala Gimnazială Liviu Rebreanu;5.75;-;-;7.05;-;-;-;-;-;-;6.40;
B10584091;Școala Gimnazială nr. 54;5.70;-;-;7.10;-;-;-;-;-;-;6.40;
B10297985;Şcoala Gimnazială nr. 124;5.65;-;-;7.15;-;-;-;-;-;-;6.40;
B10680836;Şcoala Gimnazială nr. 126;5.65;-;-;7.15;-;-;-;-;-;-;6.40;
B10937716;Şcoala Gimnazială nr. 84;5.60;-;-;7.20;-;-;-;-;-;-;6.40;
B13189281;Şcoala Gimnazială nr. 108;5.60;-;-;7.20;-;-;-;-;-;-;6.40;
B10776577;Școala Gimnazială nr. 308;5.55;-;-;7.25;-;-;-;-;-;-;6.40;
B11049035;Şcoala Gimnazială Petre Ghelmez;5.55;-;-;7.25;-;-;-;-;-;-;6.40;
B9979029;Școala Gimnazială nr. 88;5.50;5.90;5.90;6.90;-;-;-;-;-;-;6.40;
B10856582;Școala Gimnazială Mihai Botez;5.40;-;-;7.40;-;-;-;-;-;-;6.40;
B9858813;Şcoala Gimnazială Grigore Tocilescu;5.40;-;-;7.40;-;-;-;-;-;-;6.40;
B7993959;Liceul Teoretic Jean Monnet;5.40;5.85;5.85;6.95;-;-;-;-;-;-;6.40;
B10308141;Şcoala Gimnazială I. Heliade Rădulescu;5.05;-;-;7.75;-;-;-;-;-;-;6.40;
B8102183;Școala Gimnazială nr. 116;5.00;-;-;7.80;-;-;-;-;-;-;6.40;
B11024672;Liceul Teoretic Marin Preda;5.00;5.00;5.00;7.80;-;-;-;-;-;-;6.40;
B10981425;Şcoala Gimnazială nr. 133;5.00;5.50;5.50;7.30;-;-;-;-;-;-;6.40;
B10850389;Școala Gimnazială Mihai Botez;4.60;5.05;5.05;7.90;7.75;7.75;-;-;-;-;6.40;
B11030304;Liceul Teoretic Marin Preda;4.50;-;-;8.30;-;-;-;-;-;-;6.40;
B11089151;Şcoala Gimnazială nr. 197;8.05;-;-;4.70;-;-;-;-;-;-;6.37;
