
B11007018;Colegiul Naţional Grigore Moisil;9.20;9.65;9.65;10.00;-;-;-;-;-;-;9.82;
B10693481;Şcoala Gimnazială I. G. Duca;9.00;9.80;9.80;9.85;9.85;9.85;-;-;-;-;9.82;
B10590028;Şcoala Gimnazială Sfinţii Constantin și Elena;8.90;9.65;9.65;10.00;-;-;-;-;-;-;9.82;
B10828566;Colegiul German Goethe;9.55;-;-;10.00;-;-;Limba germană;9.90;-;-;9.81;
B10674428;Şcoala Gimnazială nr. 117;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B10702575;Școala Gimnazială nr. 97;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B9995958;Şcoala Gimnazială nr. 150;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B8026164;Şcoala Gimnazială nr. 311;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B8434619;LICEUL TEORETIC SCOALA MEA;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B10550598;Şcoala Gimnazială Pia Brătianu;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B10307079;Școala Gimnazială nr. 49;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B10891987;Școala Gimnazială nr. 149;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B10976304;Școala Gimnazială nr. 46;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B11014799;Școala Gimnazială nr. 24;10.00;-;-;9.60;-;-;-;-;-;-;9.80;
B10127084;Liceul Teoretic Ion Barbu;10.00;-;-;9.55;9.60;9.60;-;-;-;-;9.80;
B10333248;Şcoala Gimnazială I. G. Duca;9.95;-;-;9.65;-;-;-;-;-;-;9.80;
B10630298;Colegiul Romano-Catolic Sfântul Iosif;9.90;-;-;9.70;-;-;-;-;-;-;9.80;
B9971024;Liceul Teoretic Marin Preda;9.90;-;-;9.70;-;-;-;-;-;-;9.80;
B10653484;Colegiul Romano-Catolic Sfântul Iosif;9.90;-;-;9.70;-;-;-;-;-;-;9.80;
B10711421;Școala Gimnazială nr. 56;9.90;-;-;9.70;-;-;-;-;-;-;9.80;
B10526000;Colegiul Național ”Spiru Haret”;9.90;-;-;9.70;-;-;-;-;-;-;9.80;
B12587448;Şcoala Gimnazială Titu Maiorescu;9.90;-;-;9.70;-;-;-;-;-;-;9.80;
B10328337;Colegiul Naţional Ion Neculce;9.85;-;-;9.75;-;-;-;-;-;-;9.80;
B10776988;Școala Gimnazială nr.307;9.85;-;-;9.75;-;-;-;-;-;-;9.80;
B10328218;Școala Gimnazială „Regina Maria;9.80;-;-;9.80;-;-;-;-;-;-;9.80;
