

B10759437;Şcoala Gimnazială nr. 181;3.05;-;-;4.15;-;-;-;-;-;-;3.60;
B9149862;Liceul Tehnologic Special nr. 3;3.00;-;-;4.20;-;-;-;-;-;-;3.60;
B10845338;Şcoala Gimnazială General Eremia Grigorescu;3.00;-;-;4.20;-;-;-;-;-;-;3.60;
B10487370;Școala Gimnazială nr. 92;3.00;-;-;4.20;-;-;-;-;-;-;3.60;
B11091811;Școala Gimnazială Voievod Neagoe Basarab;2.70;-;-;4.50;-;-;-;-;-;-;3.60;
B10617048;Şcoala Gimnazială nr. 181;2.70;-;-;4.50;-;-;-;-;-;-;3.60;
B10767208;Școala Gimnazială nr. 95;2.50;-;-;4.70;-;-;-;-;-;-;3.60;
B11085622;Școala Gimnazială nr.145;4.15;-;-;3.00;-;-;-;-;-;-;3.57;
B12498420;Colegiul Național Școala Centrală”;3.90;-;-;3.25;-;-;-;-;-;-;3.57;
B8798307;Școala Gimnazială nr. 77;3.55;-;-;3.60;-;-;-;-;-;-;3.57;
B10874674;Școala Gimnazială nr. 55;3.45;-;-;3.70;-;-;-;-;-;-;3.57;
B10686362;Școala Gimnazială nr. 165;3.45;3.65;3.65;3.50;3.50;3.50;-;-;-;-;3.57;
B10705010;Şcoala Gimnazială Alexandru Costescu;3.15;-;-;4.00;-;-;-;-;-;-;3.57;
B11102335;Şcoala Gimnazială nr. 131;2.65;2.90;2.90;4.25;-;-;-;-;-;-;3.57;
B10804548;Şcoala Gimnazială nr. 2;4.50;-;-;2.60;-;-;-;-;-;-;3.55;
B10706045;Şcoala Gimnazială nr. 6;4.10;-;-;3.00;-;-;-;-;-;-;3.55;
B10600296;Școala Gimnazială nr. 112;4.10;-;-;3.00;-;-;-;-;-;-;3.55;
B10986752;Şcoala Gimnazială Petre Ispirescu;3.60;-;-;3.50;-;-;-;-;-;-;3.55;
B11102463;Şcoala Gimnazială nr. 131;3.60;-;-;3.50;-;-;-;-;-;-;3.55;
B9507939;Şcoala Gimnazială Eugen Barbu;3.10;-;-;4.00;-;-;-;-;-;-;3.55;
B10761070;Şcoala Gimnazială General Eremia Grigorescu;2.90;-;-;4.20;-;-;-;-;-;-;3.55;
B11003861;Şcoala Gimnazială George Topârceanu;2.60;-;-;4.50;-;-;-;-;-;-;3.55;
B10660296;Şcoala Gimnazială nr. 311;2.50;-;-;4.60;-;-;-;-;-;-;3.55;
B10610051;Şcoala Gimnazială Petrache Poenaru;5.00;-;-;2.05;-;-;-;-;-;-;3.52;
B10994019;Școala Gimnazială nr. 28;4.45;-;-;2.60;-;-;-;-;-;-;3.52;
