
B8120041;Școala Gimnazială „Regina Maria;6.60;-;-;5.40;-;-;-;-;-;-;6.00;
B10126091;Școala Gimnazială „Orizont;6.50;-;-;5.50;-;-;-;-;-;-;6.00;
B10605241;Şcoala Gimnazială nr. 5;6.50;6.50;6.50;5.50;-;-;-;-;-;-;6.00;
B10764583;Școala Gimnazială Cezar Bolliac;6.40;6.10;6.10;5.90;-;-;-;-;-;-;6.00;
B10283559;Şcoala Gimnazială nr. 124;6.20;-;-;5.80;-;-;-;-;-;-;6.00;
B10843314;Școala Gimnazială nr. 20;6.20;-;-;5.80;-;-;-;-;-;-;6.00;
B10690670;Şcoala Gimnazială nr. 103;6.05;6.50;6.50;5.50;5.50;5.50;-;-;-;-;6.00;
B12259488;Şcoala Gimnazială nr. 134;6.00;-;-;6.00;-;-;-;-;-;-;6.00;
B11004127;Şcoala Gimnazială George Topârceanu;6.00;-;-;6.00;-;-;-;-;-;-;6.00;
B10985431;Școala Gimnazială nr. 46;5.85;6.60;6.60;5.40;-;-;-;-;-;-;6.00;
B9284214;Şcoala Gimnazială Sfânta Treime;5.80;-;-;6.20;-;-;-;-;-;-;6.00;
B10325583;Şcoala Gimnazială I. G. Duca;5.80;-;-;6.20;-;-;-;-;-;-;6.00;
B9153921;Şcoala Gimnazială nr. 206;5.75;5.85;5.85;6.15;-;-;-;-;-;-;6.00;
B11185845;Școala Gimnazială Cezar Bolliac;5.70;-;-;6.30;-;-;-;-;-;-;6.00;
B10850394;Școala Gimnazială nr. 20;5.65;-;-;6.35;-;-;-;-;-;-;6.00;
B10516353;Școala Gimnazială Liviu Rebreanu;5.60;5.55;5.55;6.45;-;-;-;-;-;-;6.00;
B10607313;Liceul Tehnologic Sf. Antim Ivireanu;5.50;-;-;6.50;-;-;-;-;-;-;6.00;
B10612578;Şcoala Gimnazială Constantin Brâncuşi;5.50;5.50;5.50;6.50;6.50;6.50;-;-;-;-;6.00;
B12211992;Şcoala Gimnazială Petre Ghelmez;5.50;-;-;6.35;6.50;6.50;-;-;-;-;6.00;
B11069450;Şcoala Gimnazială Herăstrău;5.35;-;-;6.65;-;-;-;-;-;-;6.00;
B10763762;Şcoala Gimnazială nr. 128;5.30;-;-;6.70;-;-;-;-;-;-;6.00;
B7888795;Şcoala Gimnazială Sfânta Treime;5.30;-;-;6.70;-;-;-;-;-;-;6.00;
B10528402;Școala Gimnazială ”George Bacovia”;5.20;5.40;5.40;6.60;6.60;6.60;-;-;-;-;6.00;
B10601997;Şcoala Gimnazială Sf. Nicolae;5.10;-;-;6.90;-;-;-;-;-;-;6.00;
B10733421;Școala Gimnazială nr. 81;5.10;-;-;6.90;-;-;-;-;-;-;6.00;
