
B7923551;Şcoala Gimnazială Geo Bogza;6.80;6.90;6.90;7.40;-;-;-;-;-;-;7.15;
B8376741;Şcoala Gimnazială nr. 142;6.75;-;-;7.55;-;-;-;-;-;-;7.15;
B9787901;Școala Gimnazială nr. 67;6.60;-;-;7.70;-;-;-;-;-;-;7.15;
B10796537;Colegiul Național ”Emil Racoviță”;6.60;-;-;7.70;-;-;-;-;-;-;7.15;
B10584551;Școala Gimnazială Avram Iancu;6.60;-;-;7.70;-;-;-;-;-;-;7.15;
B8861204;Şcoala Gimnazială Luceafărul;6.50;-;-;7.80;-;-;-;-;-;-;7.15;
B10981953;Școala Gimnazială nr. 165;6.45;-;-;7.85;-;-;-;-;-;-;7.15;
B10544006;Școala Gimnazială ”Tudor Arghezi”;6.45;-;-;7.85;-;-;-;-;-;-;7.15;
B8880023;Liceul Teoretic Dimitrie Bolintineanu;6.45;6.80;6.80;7.50;-;-;-;-;-;-;7.15;
B11044547;Şcoala Gimnazială nr. 142;6.40;-;-;7.90;-;-;-;-;-;-;7.15;
B10669535;Şcoala Gimnazială nr. 128;6.40;-;-;7.90;-;-;-;-;-;-;7.15;
B10608216;Colegiul Național ”Cantemir Vodă”;6.35;-;-;7.95;-;-;-;-;-;-;7.15;
B10931694;Școala Gimnazială Ionel Teodoreanu;6.20;6.20;6.20;8.10;-;-;-;-;-;-;7.15;
B7986555;Şcoala Gimnazială nr. 5;6.20;7.00;7.00;7.30;-;-;-;-;-;-;7.15;
B11050577;Școala Gimnazială Leonardo Da Vinci;6.00;-;-;8.30;-;-;-;-;-;-;7.15;
B13697660;Şcoala Gimnazială Titu Maiorescu;5.85;-;-;8.45;-;-;-;-;-;-;7.15;
B10708389;Școala Gimnazială „Orizont;5.80;6.40;6.40;7.90;-;-;-;-;-;-;7.15;
B10653581;Școala Gimnazială nr. 189;5.60;-;-;8.70;-;-;-;-;-;-;7.15;
B8859527;Şcoala Gimnazială Luceafărul;8.70;-;-;5.55;-;-;-;-;-;-;7.12;
B10789169;Şcoala Gimnazială nr. 206;8.60;-;-;5.65;-;-;-;-;-;-;7.12;
B10770255;Școala Gimnazială nr. 41;8.50;-;-;5.75;-;-;-;-;-;-;7.12;
B10660360;Liceul Teoretic ”Lucian Blaga”;8.20;7.90;7.90;6.35;6.35;6.35;-;-;-;-;7.12;
B7962019;Şcoala Gimnazială nr. 181;8.20;-;-;6.05;-;-;-;-;-;-;7.12;
B10553396;Liceul Teoretic ”Lucian Blaga”;8.10;-;-;6.15;-;-;-;-;-;-;7.12;
B9950067;Liceul ''Româno-Finlandez'';8.10;-;-;6.15;-;-;-;-;-;-;7.12;
