
B11014224;Şcoala Gimnazială Emil Racoviţă;4.20;-;-;2.50;-;-;-;-;-;-;3.35;
B10326686;Școala Gimnazială nr. 92;4.20;-;-;2.50;-;-;-;-;-;-;3.35;
B10911384;Liceul Teoretic Decebal;4.00;-;-;2.70;-;-;-;-;-;-;3.35;
B11031071;Liceul Teoretic Marin Preda;3.50;-;-;3.20;-;-;-;-;-;-;3.35;
B11178709;Şcoala Gimnazială Sfântul Andrei;3.50;-;-;3.20;-;-;-;-;-;-;3.35;
B10670521;Liceul Teoretic Waldorf;3.50;-;-;3.20;-;-;-;-;-;-;3.35;
B10654426;Şcoala Gimnazială George Călinescu;3.20;-;-;3.50;-;-;-;-;-;-;3.35;
B13971512;Colegiul Naţional de Arte Dinu Lipatti;3.10;-;-;3.60;-;-;-;-;-;-;3.35;
B11085238;Școala Gimnazială nr.145;3.00;-;-;3.70;-;-;-;-;-;-;3.35;
B10853157;Şcoala Gimnazială nr. 144;3.00;-;-;3.70;-;-;-;-;-;-;3.35;
B12173974;Şcoala Gimnazială Petrache Poenaru;2.70;-;-;4.00;-;-;-;-;-;-;3.35;
B11085150;Școala Gimnazială nr.145;2.55;-;-;4.15;-;-;-;-;-;-;3.35;
B10707797;Şcoala Gimnazială nr. 6;3.60;-;-;3.05;-;-;-;-;-;-;3.32;
B10159523;Şcoala Gimnazială Petrache Poenaru;3.45;-;-;3.20;-;-;-;-;-;-;3.32;
B10825121;Şcoala Gimnazială nr. 181;3.15;-;-;3.50;-;-;-;-;-;-;3.32;
B10686139;Şcoala Gimnazială nr. 178;3.15;-;-;3.50;-;-;-;-;-;-;3.32;
B10784365;Școala Gimnazială ”Maica Domnului”;3.15;-;-;3.50;-;-;-;-;-;-;3.32;
B11091065;Școala Gimnazială nr. 195;3.00;-;-;3.65;-;-;-;-;-;-;3.32;
B10988628;Şcoala Gimnazială General Eremia Grigorescu;3.00;-;-;3.65;-;-;-;-;-;-;3.32;
B10763016;Școala Gimnazială ”Maica Domnului”;2.95;-;-;3.70;-;-;-;-;-;-;3.32;
B9769174;Şcoala Gimnazială nr. 144;2.65;-;-;4.00;-;-;-;-;-;-;3.32;
B13452634;Școala Gimnazială nr. 39;2.65;-;-;4.00;-;-;-;-;-;-;3.32;
B10820794;Colegiul Naţional Mihai Eminescu;2.60;-;-;4.05;-;-;-;-;-;-;3.32;
B10857982;Şcoala Gimnazială General Eremia Grigorescu;1.65;-;-;5.00;-;-;-;-;-;-;3.32;
B10376630;Școala Gimnazială nr. 195;5.10;-;-;1.50;1.50;1.50;-;-;-;-;3.30;
