
B10981059;Şcoala Gimnazială nr. 133;7.55;-;-;8.30;-;-;-;-;-;-;7.92;
B10274206;Școala Gimnazială nr. 27;7.50;-;-;8.35;-;-;-;-;-;-;7.92;
B10696577;Şcoala Gimnazială nr. 126;7.50;-;-;8.35;-;-;-;-;-;-;7.92;
B12270401;Şcoala Gimnazială nr. 280;7.50;7.60;7.60;8.25;-;-;-;-;-;-;7.92;
B9106866;Liceul Teoretic Mihai Ionescu;7.50;7.65;7.65;8.20;-;-;-;-;-;-;7.92;
B11009671;Şcoala Gimnazială Nicolae Grigorescu;7.45;-;-;8.40;-;-;-;-;-;-;7.92;
B10773355;Şcoala Gimnazială nr. 117;7.30;-;-;8.55;-;-;-;-;-;-;7.92;
B10914682;Școala Gimnazială nr. 165;7.30;-;-;8.55;-;-;-;-;-;-;7.92;
B10802699;Școala Gimnazială nr. 51;7.30;-;-;8.55;-;-;-;-;-;-;7.92;
B11000832;Şcoala Gimnazială Nicolae Titulescu;7.30;-;-;8.55;-;-;-;-;-;-;7.92;
B10810998;Școala Gimnazială Leonardo Da Vinci;7.30;8.20;8.20;7.70;7.65;7.65;-;-;-;-;7.92;
B10850323;Școala Gimnazială nr. 20;7.25;7.75;7.75;8.10;-;-;-;-;-;-;7.92;
B10584382;Școala Gimnazială Avram Iancu;7.20;8.20;8.20;7.65;-;-;-;-;-;-;7.92;
B11002595;Şcoala Gimnazială nr. 129;7.15;-;-;8.70;-;-;-;-;-;-;7.92;
B9723112;Școala Gimnazială ”George Bacovia”;7.05;6.95;6.95;8.80;8.90;8.90;-;-;-;-;7.92;
B7871852;Liceul Tehnologic Sf. Antim Ivireanu;7.00;-;-;8.85;-;-;-;-;-;-;7.92;
B10852463;Școala Gimnazială nr. 80;6.90;-;-;8.95;-;-;-;-;-;-;7.92;
B11033853;Liceul Teoretic Marin Preda;6.90;8.00;8.00;7.85;-;-;-;-;-;-;7.92;
B10621296;Școala Gimnazială „Sfântul Calinic de la Cernica”;6.80;7.75;7.75;8.10;-;-;-;-;-;-;7.92;
B10129201;Şcoala Gimnazială Regele Mihai I;6.30;-;-;9.55;-;-;-;-;-;-;7.92;
B10897105;Şcoala Gimnazială nr. 119;9.40;-;-;6.40;-;-;-;-;-;-;7.90;
B10503590;Școala Gimnazială Federico Garcia Lorca;9.00;-;-;6.80;-;-;-;-;-;-;7.90;
B12178542;Școala Gimnazială nr. 79;8.90;-;-;6.90;-;-;-;-;-;-;7.90;
B10797774;Școala Gimnazială Mihai Botez;8.80;-;-;7.00;7.00;7.00;-;-;-;-;7.90;
B10662647;Şcoala Gimnazială nr. 167;8.80;-;-;7.00;-;-;-;-;-;-;7.90;
