
B7957064;Şcoala Gimnazială Principesa Margareta;9.30;-;-;9.00;-;-;-;-;-;-;9.15;
B10125958;Liceul Teoretic Ion Barbu;9.30;-;-;9.00;-;-;-;-;-;-;9.15;
B11022339;Şcoala Gimnazială nr. 190;9.30;-;-;9.00;-;-;-;-;-;-;9.15;
B11056553;Școala Gimnazială nr. 82;9.30;-;-;9.00;-;-;-;-;-;-;9.15;
B10821767;Liceul Teoretic Dante Alighieri;9.30;-;-;9.00;-;-;-;-;-;-;9.15;
B10307363;Școala Gimnazială nr. 27;9.30;9.50;9.50;8.80;-;-;-;-;-;-;9.15;
B10282058;Școala Gimnazială nr. 27;9.25;-;-;9.05;-;-;-;-;-;-;9.15;
B9594641;Liceul Teoretic Ștefan Odobleja;9.25;-;-;9.05;-;-;-;-;-;-;9.15;
B10804445;Liceul Teoretic Dante Alighieri;9.20;9.45;9.45;9.50;-;-;Limba italiană;8.50;-;-;9.15;
B10495166;Școala Gimnazială Liviu Rebreanu;9.20;-;-;9.10;-;-;-;-;-;-;9.15;
B10855236;Şcoala Gimnazială Mircea Sântimbreanu;9.20;-;-;9.10;-;-;-;-;-;-;9.15;
B10947780;Şcoala Gimnazială nr. 178;9.20;-;-;9.10;-;-;-;-;-;-;9.15;
B8437335;LICEUL TEORETIC SCOALA MEA;9.20;-;-;9.10;-;-;-;-;-;-;9.15;
B10660064;Colegiul Romano-Catolic Sfântul Iosif;9.20;-;-;9.10;-;-;-;-;-;-;9.15;
B10615006;Școala Gimnazială nr. 195;9.20;-;-;9.10;-;-;-;-;-;-;9.15;
B10762129;Școala Gimnazială nr. 189;9.20;-;-;9.10;-;-;-;-;-;-;9.15;
B10500854;Liceul Teoretic Bilingv Miguel de Cervantes;9.20;-;-;8.90;9.10;9.10;-;-;-;-;9.15;
B10543547;Școala Gimnazială nr. 195;9.20;-;-;8.80;9.10;9.10;-;-;-;-;9.15;
B10494000;Școala Gimnazială Nicolae Labiș;9.20;-;-;8.60;9.10;9.10;-;-;-;-;9.15;
B10708026;Şcoala Gimnazială Alexandru Costescu;9.15;-;-;9.15;-;-;-;-;-;-;9.15;
B10961649;Școala Gimnazială Avram Iancu;9.15;-;-;9.15;-;-;-;-;-;-;9.15;
B10021615;Şcoala Gimnazială nr. 150;9.15;-;-;9.15;-;-;-;-;-;-;9.15;
B8015738;Şcoala Gimnazială nr. 5;9.10;-;-;9.20;-;-;-;-;-;-;9.15;
B10989732;Școala Gimnazială nr. 165;9.10;-;-;9.20;-;-;-;-;-;-;9.15;
B10778197;Școala Gimnazială nr. 81;9.10;-;-;9.20;-;-;-;-;-;-;9.15;
