
B10853161;Şcoala Gimnazială Mircea Sântimbreanu;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B11075546;Şcoala Gimnazială nr. 197;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B10130102;Școala Gimnazială nr. 49;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B10832418;Școala Gimnazială ”Iancului”;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B10330161;Școala Gimnazială nr. 195;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B10871651;Colegiul Naţional Mihai Eminescu;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B10649607;Școala Gimnazială nr. 195;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B10523031;Şcoala Gimnazială nr. 133;9.20;-;-;8.80;-;-;-;-;-;-;9.00;
B10331280;Școala Gimnazială nr. 92;9.20;-;-;8.65;8.80;8.80;-;-;-;-;9.00;
B10767404;Școala Gimnazială nr.307;9.15;-;-;8.85;-;-;-;-;-;-;9.00;
B10582579;Școala Gimnazială nr. 88;9.15;-;-;8.85;-;-;-;-;-;-;9.00;
B10307255;Şcoala Gimnazială I. G. Duca;9.15;-;-;8.85;-;-;-;-;-;-;9.00;
B11047883;Școala Gimnazială nr. 56;9.15;-;-;8.85;-;-;-;-;-;-;9.00;
B10604629;Școala Gimnazială nr. 56;9.15;9.60;9.60;8.40;8.40;8.40;-;-;-;-;9.00;
B10601303;Colegiul Naţional Elena Cuza;9.10;-;-;8.90;-;-;-;-;-;-;9.00;
B10806349;Şcoala Gimnazială nr. 194;9.10;-;-;8.80;8.90;8.90;-;-;-;-;9.00;
B10726113;Şcoala Gimnazială nr. 169;9.05;8.70;8.70;9.30;-;-;-;-;-;-;9.00;
B10899437;Şcoala Gimnazială nr. 280;9.05;-;-;8.95;-;-;-;-;-;-;9.00;
B10797544;Şcoala Gimnazială nr. 309;9.05;-;-;8.95;-;-;-;-;-;-;9.00;
B11096797;Liceul Teoretic Internațional de Informatică Bucuresti;9.05;9.05;9.05;8.95;-;-;-;-;-;-;9.00;
B10885579;Liceul Greco-Catolic Timotei Cipariu;9.05;-;-;8.95;-;-;-;-;-;-;9.00;
B11116570;Liceul Teoretic Jean Monnet;9.05;-;-;8.95;-;-;-;-;-;-;9.00;
B11005894;Şcoala Gimnazială George Topârceanu;9.05;-;-;8.95;-;-;-;-;-;-;9.00;
B10638466;Școala Gimnazială nr. 86;9.05;-;-;8.90;8.95;8.95;-;-;-;-;9.00;
B11071489;Şcoala Gimnazială nr. 190;9.05;-;-;8.65;8.95;8.95;-;-;-;-;9.00;
