
B10547355;Colegiul Romano-Catolic Sfântul Iosif;8.30;-;-;8.50;-;-;-;-;-;-;8.40;
B10804612;Liceul Teoretic Dante Alighieri;8.30;-;-;8.50;-;-;-;-;-;-;8.40;
B11093480;Şcoala Gimnazială nr. 197;8.30;-;-;8.50;-;-;-;-;-;-;8.40;
B11041628;Şcoala Gimnazială General Eremia Grigorescu;8.30;8.40;8.40;8.30;8.40;8.40;-;-;-;-;8.40;
B10491536;Şcoala Gimnazială I. Heliade Rădulescu;8.25;8.10;8.10;8.65;8.70;8.70;-;-;-;-;8.40;
B10613202;Școala Gimnazială Avram Iancu;8.25;-;-;8.55;-;-;-;-;-;-;8.40;
B9830083;Liceul Teoretic Waldorf;8.25;-;-;8.55;-;-;-;-;-;-;8.40;
B8618987;Şcoala Gimnazială nr. 183;8.20;-;-;8.60;-;-;-;-;-;-;8.40;
B10874832;Școala Gimnazială nr. 55;8.20;-;-;8.60;-;-;-;-;-;-;8.40;
B10629222;Liceul Teoretic Bilingv ”Ita Wegman”;8.20;-;-;8.60;-;-;-;-;-;-;8.40;
B11014908;Şcoala Gimnazială Ion Dumitriu;8.20;-;-;8.60;-;-;-;-;-;-;8.40;
B10776858;Școala Gimnazială Cezar Bolliac;8.20;-;-;8.50;8.60;8.60;-;-;-;-;8.40;
B7910914;Colegiul Romano-Catolic Sfântul Iosif;8.20;8.55;8.55;8.25;-;-;-;-;-;-;8.40;
B10301706;Școala Gimnazială Ionel Teodoreanu;8.10;-;-;8.70;-;-;-;-;-;-;8.40;
B10894701;Şcoala Gimnazială nr. 279;8.05;-;-;8.75;-;-;-;-;-;-;8.40;
B10475207;Liceul Teoretic Ștefan Odobleja;8.05;-;-;8.75;-;-;-;-;-;-;8.40;
B10786425;Școala Gimnazială nr. 51;8.05;8.65;8.65;7.95;8.15;8.15;-;-;-;-;8.40;
B10777896;Școala Gimnazială nr. 81;8.00;-;-;8.80;-;-;-;-;-;-;8.40;
B10869710;Școala Gimnazială „Orizont;8.00;-;-;8.80;-;-;-;-;-;-;8.40;
B10591860;Liceul Teoretic Eugen Lovinescu;7.95;-;-;8.85;-;-;-;-;-;-;8.40;
B10729615;Colegiul Naţional Elena Cuza;7.90;7.60;7.60;9.20;-;-;-;-;-;-;8.40;
B10938254;Școala Gimnazială „Regina Maria;7.90;8.25;8.25;8.55;-;-;-;-;-;-;8.40;
B12204109;Şcoala Gimnazială Herăstrău;7.80;-;-;9.00;-;-;-;-;-;-;8.40;
B10721126;Şcoala Gimnazială Sfântul Andrei;7.80;-;-;9.00;-;-;-;-;-;-;8.40;
B8875784;Liceul Teoretic Dimitrie Bolintineanu;7.80;8.30;8.30;8.50;-;-;-;-;-;-;8.40;
