

B11139888;Colegiul Naţional Gheorghe Lazăr;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B10842125;Școala Gimnazială nr. 20;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B10294041;Şcoala Gimnazială Sfinţii Constantin și Elena;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B11139713;Școala Gimnazială nr. 56;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B10658538;Școala Gimnazială nr. 97;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B11120498;Colegiul Economic Costin C. Kiriţescu;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B11075458;Şcoala Gimnazială nr. 197;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B11089094;Şcoala Gimnazială nr. 197;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B10595549;Colegiul Naţional Elena Cuza;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B11104710;Liceul Teoretic Internațional de Informatică Bucuresti;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B9977365;Școala Gimnazială nr. 112;9.60;-;-;9.80;-;-;-;-;-;-;9.70;
B11075588;Colegiul Naţional Elena Cuza;9.60;9.65;9.65;9.70;9.75;9.75;-;-;-;-;9.70;
B10593097;Şcoala Gimnazială Sf. Nicolae;9.60;9.80;9.80;9.60;-;-;-;-;-;-;9.70;
B10603510;Colegiul Naţional Elena Cuza;9.55;-;-;9.85;-;-;-;-;-;-;9.70;
B10741270;Şcoala Gimnazială nr. 113;9.55;-;-;9.85;-;-;-;-;-;-;9.70;
B11058908;Şcoala Gimnazială Herăstrău;9.55;-;-;9.85;-;-;-;-;-;-;9.70;
B11052226;Școala Gimnazială „Regina Maria;9.55;-;-;9.85;-;-;-;-;-;-;9.70;
B10870005;Liceul Internațional Ioanid;9.55;-;-;9.85;-;-;-;-;-;-;9.70;
B8009459;Şcoala Gimnazială nr. 5;9.50;-;-;9.90;-;-;-;-;-;-;9.70;
B9913811;Şcoala Gimnazială nr. 108;9.50;-;-;9.90;-;-;-;-;-;-;9.70;
B11012032;Școala Gimnazială nr. 97;9.50;-;-;9.90;-;-;-;-;-;-;9.70;
B11012275;Școala Gimnazială nr. 97;9.50;-;-;9.90;-;-;-;-;-;-;9.70;
B11071098;Şcoala Gimnazială nr. 190;9.50;9.50;9.50;9.90;-;-;-;-;-;-;9.70;
B9865951;Şcoala Gimnazială nr. 190;9.50;-;-;9.90;-;-;-;-;-;-;9.70;
B12587840;Colegiul Naţional Elena Cuza;9.50;-;-;9.90;-;-;-;-;-;-;9.70;
