
B10328609;Şcoala Gimnazială Adrian Păunescu;9.50;-;-;8.85;8.80;8.80;-;-;-;-;9.15;
B9546495;Școala Gimnazială nr. 67;9.50;-;-;8.80;-;-;-;-;-;-;9.15;
B11022453;Şcoala Gimnazială nr. 96;9.50;-;-;8.80;-;-;-;-;-;-;9.15;
B10591650;Liceul Teoretic Eugen Lovinescu;9.50;-;-;8.80;-;-;-;-;-;-;9.15;
B10806319;Şcoala Gimnazială nr. 194;9.50;-;-;8.80;-;-;-;-;-;-;9.15;
B11027885;Liceul Teoretic Marin Preda;9.50;-;-;8.80;-;-;-;-;-;-;9.15;
B10315052;Şcoala Gimnazială nr. 197;9.50;-;-;8.80;-;-;-;-;-;-;9.15;
B11166065;Şcoala Gimnazială Pia Brătianu;9.50;-;-;8.80;-;-;-;-;-;-;9.15;
B10614316;Școala Gimnazială nr. 54;9.50;-;-;8.20;8.80;8.80;-;-;-;-;9.15;
B7964914;Şcoala Gimnazială nr. 192;9.45;-;-;8.90;8.85;8.85;-;-;-;-;9.15;
B9914462;Şcoala Gimnazială nr. 190;9.45;-;-;8.85;-;-;-;-;-;-;9.15;
B11005276;Școala Gimnazială nr. 24;9.45;-;-;8.65;8.85;8.85;-;-;-;-;9.15;
B11001762;Liceul Pedagogic Anastasia Popescu;9.40;-;-;8.90;-;-;-;-;-;-;9.15;
B10869238;Școala Gimnazială „Orizont;9.40;-;-;8.90;-;-;-;-;-;-;9.15;
B10774020;Școala Gimnazială nr.307;9.40;-;-;8.90;-;-;-;-;-;-;9.15;
B10597222;Şcoala Gimnazială Sf. Nicolae;9.40;-;-;8.90;-;-;-;-;-;-;9.15;
B10765027;Şcoala Gimnazială nr. 113;9.40;-;-;8.90;-;-;-;-;-;-;9.15;
B9867213;Şcoala Gimnazială nr. 190;9.35;-;-;8.95;-;-;-;-;-;-;9.15;
B10630243;Colegiul Romano-Catolic Sfântul Iosif;9.35;-;-;8.95;-;-;-;-;-;-;9.15;
B8840941;Şcoala Gimnazială nr. 162;9.35;-;-;8.95;-;-;-;-;-;-;9.15;
B10550252;Liceul de Arte Plastice Nicolae Tonitza;9.35;-;-;8.95;-;-;-;-;-;-;9.15;
B10555567;Colegiul Naţional Ion Neculce;9.35;-;-;8.95;-;-;-;-;-;-;9.15;
B11090044;Liceul Teoretic Internațional de Informatică Bucuresti;9.30;9.25;9.25;9.60;9.05;9.05;-;-;-;-;9.15;
B10905443;Școala Gimnazială nr. 79;9.30;8.70;8.70;9.50;9.60;9.60;-;-;-;-;9.15;
B10312469;Școala Gimnazială nr. 67;9.30;9.20;9.20;9.10;-;-;-;-;-;-;9.15;
