
B10860513;Şcoala Gimnazială nr. 84;4.55;-;-;6.20;-;-;-;-;-;-;5.37;
B9872785;Şcoala Gimnazială Sfântul Andrei;4.55;-;-;6.20;-;-;-;-;-;-;5.37;
B10295862;Colegiul Romano-Catolic Sfântul Iosif;4.55;-;-;6.20;-;-;-;-;-;-;5.37;
B7995235;Şcoala Gimnazială nr. 127;4.40;-;-;6.35;-;-;-;-;-;-;5.37;
B11030672;Colegiul Tehnic Feroviar Mihai I;4.10;-;-;6.65;-;-;-;-;-;-;5.37;
B10637792;Școala Gimnazială nr. 86;3.80;-;-;6.95;-;-;-;-;-;-;5.37;
B10983204;Școala Gimnazială ”Ferdinand I”;3.55;-;-;7.20;-;-;-;-;-;-;5.37;
B10904502;Şcoala Gimnazială nr. 129;7.10;-;-;3.60;-;-;-;-;-;-;5.35;
B10853167;Școala Gimnazială nr. 66;6.60;-;-;4.40;4.10;4.10;-;-;-;-;5.35;
B10771846;Şcoala Gimnazială Emil Racoviţă;6.25;-;-;4.45;-;-;-;-;-;-;5.35;
B10805518;Şcoala Gimnazială nr. 309;6.20;-;-;4.50;-;-;-;-;-;-;5.35;
B10668985;Școala Gimnazială nr. 149;6.00;-;-;4.70;-;-;-;-;-;-;5.35;
B11139311;Şcoala Gimnazială Titu Maiorescu;5.80;-;-;4.90;-;-;-;-;-;-;5.35;
B10836438;Școala Gimnazială nr. 32;5.65;-;-;5.05;-;-;-;-;-;-;5.35;
B10844743;Şcoala Gimnazială Mircea Sântimbreanu;5.55;-;-;5.15;-;-;-;-;-;-;5.35;
B8035974;Şcoala Gimnazială Alexandru Costescu;5.55;-;-;5.15;-;-;-;-;-;-;5.35;
B10518631;Şcoala Gimnazială nr. 108;5.55;-;-;5.15;-;-;-;-;-;-;5.35;
B8126708;Şcoala Gimnazială nr. 131;5.50;-;-;5.20;-;-;-;-;-;-;5.35;
B10931476;Școala Gimnazială Ionel Teodoreanu;5.50;-;-;5.20;-;-;-;-;-;-;5.35;
B10988167;Școala Gimnazială nr. 46;5.50;-;-;5.20;-;-;-;-;-;-;5.35;
B11022470;Şcoala Gimnazială nr. 96;5.50;-;-;5.20;-;-;-;-;-;-;5.35;
B9727233;Şcoala Gimnazială nr. 134;5.45;-;-;5.25;-;-;-;-;-;-;5.35;
B10869726;Școala Gimnazială „Orizont;5.40;-;-;5.30;-;-;-;-;-;-;5.35;
B10939053;Şcoala Gimnazială nr. 190;5.30;-;-;5.40;-;-;-;-;-;-;5.35;
B10874381;Liceul Teoretic Bilingv ”Ita Wegman”;5.30;-;-;5.40;-;-;-;-;-;-;5.35;
